propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace
33893589,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/22/fb/270920619.webp,43,,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mês'}}",chalet,rent,115.0,2,1,Vila Chã de Ourique,Santarém,Vila Chã de Ourique,,pt,,39.1705269,-8.7657245,False,https://www.idealista.pt/imovel/33893589/,58194,"MOR969- moradia T2 totalmente restaurada, composta por 2 quartos um deles com roupeiro embutido, cozinha e sala em open space, zona da sala com lareira, cozinha equipada com placa, forno, exaustor, máquina lavar loiça, combinado e termo acumulador ( todos novos), despensa e wc com poliban. Exterior: despensa individual com 18m2, quintal individual com 100m2, tertúlia composta por mesa com cadeiras, armários e lareira. Terreno para cultivo. O logradouro, churrasqueira e tertúlia é comum com outra moradia que também temos arrendar). Contatos Joaquim Silvaee.",False,good,False,,6.0,{'typology': 'chalet'},"{'subtitle': 'Vila Chã de Ourique, Cartaxo', 'title': 'Moradia'}",False,False,False,False,False,False,MOR969,
33893607,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b1/f0/dd/270924420.webp,25,2,1450.0,"{'price': {'amount': 1450.0, 'currencySuffix': '€/mês'}}",flat,rent,86.0,2,2,Algés,Lisboa,Algés - Linda-a-Velha - Cruz Quebrada - Dafundo,Algés,pt,,38.7034351,-9.2305237,False,https://www.idealista.pt/imovel/33893607/,8482,"Apartamento T2 disponível para arrendamento na Rua Luís de Camões, mesmo no centro de Algés, num prédio sem elevador, mas de, apenas, 3 pisos, com uma fração por piso. Para além da tranquilidade da vizinhança, este apartamento apresenta ótima luz natural, boas áreas, 86 m2, com destaque para a sala, que foi ampliada com a transformação deste apartamento num T2 (era originalmente um T3). Existe a possibilidade de reverter o apartamento para um T3 caso haja a necessidade por parte dos futuros inquilinos. A sala e o quarto partilham uma marquise, e o outro quarto e cozinha partilham uma outra marquise. A cozinha está semi-equipada com placa a gás, forno e esquentador. O imóvel tem gás canalizado. Os quartos estão equipados com roupeiros embutidos. Há dois WCs, um completo com base de duche, outro social com toilette e lavatório. Algés é uma localidade dinâmica, com uma variada oferta cultural e lúdica, de comércio, restauração e zonas ajardinadas, bem servida de transportes públicos (comboio, autocarros, elétrico) e escolas. Não é por acaso que é uma das localidades mais procuradas às portas de Lisboa, tendo excelentes acessos à Marginal e IC17. Caso tenha interesse, fale connosco para agendar visita!",False,good,False,False,17.0,{'typology': 'flat'},"{'subtitle': 'Algés - Linda-a-Velha - Cruz Quebrada - Dafundo, Oeiras', 'title': 'Apartamento'}",False,False,False,False,False,False,056250004,
33893665,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/68/0c/d1/270925277.webp,11,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,75.0,2,1,rua de Pedrouços,Lisboa,Belém,Pedrouços,pt,,38.6969106,-9.2159757,False,https://www.idealista.pt/imovel/33893665/,7761,"Apartamento T2 - 75 m2 - totalmente renovado - Pedrouços - Belém Características: porta blindada, prédio sem elevador, roupeiros embutidos, totalmente renovado, ano de construção 1970, estacionamento gratuito. Proximidade/envolvência:   Comércio e serviços: CTT, Farmácias, Instituições bancárias, Supermercados (SuperCor Restelo - El Corte Inglês, Pingo Doce, LIDL Restelo, Minipreço Restelo, Continente Bom Dia Restelo, e algum comércio tradicional/não tradicional diversificado). Pontos de interesse turístico e cultural: CCB (Centro Cultural de Belém),  Torre de Belém, Padrão dos Descobrimentos, Mosteiro dos Jerónimos, Museu dos Coches, Museu da Electricidade, Museu da Etnologia, Museu da Marinha, Praça do Império, Planetário, MAAT, Palácio de Belém, Igreja da Memória.   Ensino: várias escolas e colégios de renome (internacionais, públicos e privados - Pré-Escolar, 1º e 2º ciclos), universidades (Polo Universitário da Ajuda/Campus da Universidade de Lisboa - Veterinária, Arquitetura, Ciências Sociais e Políticas), ISA (Instituto Superior de Agronomia) em Alcântara, Universidade Lusíada (Junqueira).   Transportes: fácil acesso a transportes públicos (autocarros para vários destinos, eléctrico, estação fluvial e a estação ferroviária de Belém), fácil acesso à EN6 (Avenida da Marginal), fácil acesso à A5, 20 minutos do Aeroporto Humberto Delgado. Saúde: Hospital São Francisco Xavier, Hospital Egas Moniz,  Fundação Champalimaud, Hospital CUF Tejo,  clínicas para animais, etc. Lazer: Ciclovias, variados espaços verdes (sendo o Principal o Parque Florestal do Monsanto), Moinhos do Parque de Santana, parques caninos, ginásios, piscinas, clubes desportivos (CF "" Os Belenenses "", CIF, Associação Naval), os famosos Pastéis de Belém, vários restaurantes e pastelarias nas redondezas,  Jardim Botânico Tropical, passeios à beira rio, Docas do Rio Tejo. Outros: zona onde se encontram a maioria das embaixadas. Condições de arrendamento: * Contrato a 2 anos (renovável/não renovável); * Para entrada - pagamento de 2 rendas + 1 caução; * Documentação solicitada - IRS, recibos/prova de rendimentos e o mesmo da parte fiadora. Dados do imóvel:  *Categoria Energética: C. * Licença de Utilização: 937/1969 emitida em 17/06/1969 pela Câmara Municipal de Lisboa. Disponibilidade: imediata. Não perca a oportunidade de residir num dos bairros mais nobres e procurados de Lisboa!",True,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua de Pedrouços'}",False,False,False,False,False,False,,
33893690,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fc/33/9f/270924060.webp,16,,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,95.0,3,1,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,,38.7185603,-9.1227846,False,https://www.idealista.pt/imovel/33893690/,2675,T3 remodelo 1º andar Só serão aceites clientes com os seguintes requisitos: Trabalhadores por conta de outrem - 3 Recibos de vencimento  - Extrato bancário dos 3 últimos meses; - IRS 2023 Trabalhadores por conta própria: IRS 2023 e 2022 Extrato bancário dos últimos 3 meses Condições: 1 renda e duas cauções.,False,good,False,False,16.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,63546-EPIC60690,
33893682,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/5d/57/270923988.webp,17,,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mês'}}",flat,rent,81.0,3,2,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,,38.7209786,-9.1243515,False,https://www.idealista.pt/imovel/33893682/,2383,"Cç. Barbadinhos, 68-1º Esqº Ed 3958 Fiador +Renda adiantada+ Cauçao TEL.:.",False,good,False,,11.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,3958 1 ESQ,
33893664,,0,,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Bica,Lisboa,Misericórdia,Bica,pt,,38.7092152,-9.1451892,False,https://www.idealista.pt/imovel/33893664/,3091,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 31/01/2025 - Duração Mínima de Aluguer: 80 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Acolhedor apartamento localizado no clássico Bica  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi fi  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,2368677_20250112,
33893658,,0,,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Bica,Lisboa,Misericórdia,Bica,pt,,38.7105696,-9.1456887,False,https://www.idealista.pt/imovel/33893658/,2944,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 31/01/2025 - Duração Mínima de Aluguer: 80 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Acolhedor apartamento localizado no clássico Bica  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi fi  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,2368677_20250111,
33893636,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3c/ba/d1/270922804.webp,25,13,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,163.0,2,3,alameda Fernão Lopes,Lisboa,Algés - Linda-a-Velha - Cruz Quebrada - Dafundo,Miraflores,pt,,38.7148753,-9.2282872,False,https://www.idealista.pt/imovel/33893636/,7820,"Se está à procura de um espaço que combine conforto, estilo e uma vista de tirar o fôlego, não pode deixar passar esta oportunidade incrível! Apresentamos este amplo apartamento T2 totalmente mobilado e equipado, pronto para o receber! Inserido no 13º andar de um edifício em excelente estado, com 4 elevadores. Com generosas áreas, este apartamento é ideal para quem valoriza a qualidade de vida e foi cuidadosamente pensado para proporcionar conforto e bem-estar. Destaques do Apartamento: - Hall de Entrada Espaçoso: Uma recepção que impressiona desde o primeiro instante. - Sala de Estar Ampla e Luminosa: Um espaço perfeito para relaxar com a sua família ou conviver com amigos, com muita luz natural, criando um ambiente acolhedor e convidativo. - Cozinha dos Sonhos: A cozinha, totalmente equipada, vem acompanhada de uma conveniente zona de lavandaria, permitindo que prepare as suas refeições com facilidade e eficiência. - 2 Quartos Espaçosos: Desfrute de descanso e privacidade nestes amplos quartos, equipados com roupeiros embutidos que otimizam o espaço e oferecem muita arrumação. - 3 WC's: Praticidade e conforto para toda a família ou para receber amigos - Amplas Áreas: Desfrute de um ambiente espaçoso e luminoso, ideal para relaxar ou receber amigos e familiares. - Equipamentos Modernos: Todos os confortos que você precisa estão aqui, prontos para serem desfrutados. Localização Privilegiada: Situado em Miraflores, uma das zonas mais cobiçadas, oferece uma vasta variedade de comércio e serviços, tornando o seu dia-a-dia mais prático. Desde supermercados a cafés, está tudo à sua porta! Fácil Estacionamento: Não se preocupe com o estacionamento – a comodidade está à sua porta. Acessos Rodoviários: Excelente ligação às principais vias rodoviárias (A5, CRIL), facilitando as suas deslocações. Tudo ao seu Alcance: A localização privilegiada Transportes Públicos: Com várias opções de transportes públicos nas proximidades, a sua mobilidade fica garantida, permitindo que explore tudo o que Miraflores e arredores têm para oferecer. Não perca a oportunidade de viver neste incrível apartamento! Entre em contato connosco para agendar uma visita e venha conhecer o seu futuro lar! Classe Energética: C ID-I. 250.21418.",False,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Algés - Linda-a-Velha - Cruz Quebrada - Dafundo, Oeiras', 'title': 'Apartamento na alameda Fernão Lopes'}",False,False,False,False,False,False,I.250.21418,
33893592,,0,,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Bica,Lisboa,Misericórdia,Bica,pt,,38.7089305,-9.1447167,False,https://www.idealista.pt/imovel/33893592/,3120,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 31/01/2025 - Duração Mínima de Aluguer: 80 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Acolhedor apartamento localizado no clássico Bica  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi fi  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,2368677,
33893547,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4c/61/e0/270917673.webp,33,3,3400.0,"{'price': {'amount': 3400.0, 'currencySuffix': '€/mês'}}",flat,rent,122.0,4,2,"rua dos Douradores, 107",Lisboa,Santa Maria Maior,Baixa,pt,,38.7120697,-9.1370258,True,https://www.idealista.pt/imovel/33893547/,2809,"Deslumbrante apartamento T4, mobilado, com uma luminosidade natural incrível e três frentes (Sul, Nascente e Poente), oferece o equilíbrio perfeito entre modernidade e tradição, localizado na icónica Baixa Pombalina, em edifício com elevador. Com acabamentos de alta qualidade, é a escolha ideal para quem quer viver no centro da história e sofisticação de Lisboa. Destaques do Imóvel: - Hall de Entrada (8m²): Ambiente acolhedor com aquecimento central e armário embutido para máxima conveniência. - Sala (36m²): Espaço generoso, climatizado com ar condicionado, aquecimento central e dois varandins. - Cozinha (19m²): Totalmente equipada com eletrodomésticos Siemens, caldeira Junkers e lava-loiça Franke, projetada para cozinhar com estilo e praticidade. - Casa de Banho (6m²): Completa com banheira e aquecimento central, oferecendo conforto e funcionalidade. - Suite (11m²): Com ar condicionado, aquecimento central e roupeiro embutido, um verdadeiro refúgio de tranquilidade. - Casa de Banho En-Suite (5m²): Com poliban, aquecimento central e janela, para total conforto e privacidade. - Quarto (14m²): Climatizado, com ar condicionado, aquecimento central e roupeiro, além de uma varanda para relaxar. - Quarto (7m²): Com ar condicionado, aquecimento central e acesso direto ao escritório, perfeito para o home office. - Quarto/Escritório (8m²): Ambiente único com teto trabalhado original e varandim, ideal para criar ou trabalhar com inspiração. Características Exclusivas: - Climatização Perfeita: Ar condicionado Mitsubishi Electric e aquecimento central Vulcano, proporcionando conforto durante o ano todo. - Eficiência Energética e Conforto: Janelas em PVC Schüco com vidros duplos, isolamento térmico e acústico que garante tranquilidade e menor consumo de energia. - Sofisticação no Ambiente: Soalho em madeira maciça envernizada, criando um espaço elegante e acolhedor. - Cozinha dos Sonhos: Totalmente equipada com eletrodomésticos de alta gama, pronta para receber os melhores momentos. - Prédio Moderno e Aconchegante: Edifício recentemente renovado com elevador, oferecendo acessibilidade e praticidade. Localização Imbatível: - No Centro de Tudo: A passos da Praça da Figueira e Rossio, no epicentro cultural e histórico de Lisboa. - Conectividade Incrível: Acesso rápido a metro, autocarros e elétricos, além das principais ruas comerciais da cidade. - História e Modernidade em Cada Esquina: A experiência de viver entre cafés tradicionais, lojas exclusivas e restaurantes de renome. - Qualidade de Vida Incomparável: Com mercados, padarias, farmácias e centros culturais ao redor, tenha tudo o que precisa ao alcance de sua casa. - Estilo de Vida Vibrante: Lisboa pulsa ao seu redor, com cultura, eventos e um ambiente dinâmico perfeito para quem busca um estilo de vida ativo e envolvente. Condições arrendamento: - Contrato de 3 anos, renovável automaticamente por períodos de 1 ano; - Pagamento inicial de 2 rendas + 2 cauções; - Fiador Este é o Seu Novo Lar! Não perca a oportunidade de viver neste apartamento T4 único, onde o charme histórico de Lisboa encontra o conforto e a sofisticação de um lar moderno. Agende sua visita e venha apaixonar-se por este lugar incrível – o sonho de Lisboa espera por você!",True,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua dos Douradores, 107'}",True,False,False,False,False,False,Rehm03-09,
33824038,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/69/93/266983527.webp,12,,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,117.0,3,2,rua Frei Bartolomeu dos Mártires s/n,Lisboa,Vialonga,,pt,,38.8724923,-9.0841653,True,https://www.idealista.pt/imovel/33824038/,15901,"Apartamento T3 para Arrendamento   Urbanização Quinta da Flamenga em Vialonga  Entrada apenas em Fevereiro  Características:   Área bruta privativa: 117,50 m2. 3 quartos com roupeiros embutidos, incluindo 1 suíte. WC com base de duche e varandas. Hall de entrada. Sala com lareira. WC social com banheira. Cozinha semi-equipada com despensa. Placa, forno e exaustor na cozinha. Caldeira. Lareira a gás. Som Ambiente Ar condicionado. Varandas. Roupeiros. 1 lugar de estacionamento convertido em arrecadação Localizado no 1º andar com elevador.   Localização e Comodidades:   Este apartamento oferece a conveniência de estar próximo a espaços verdes, posto médico, escolas, infantários, comércio, supermercados e serviços. Além disso, possui excelentes acessos rodoviários (A1/A8/CREL/IC2) e opções de transporte público para Lisboa, incluindo Campo Grande, Gare do Oriente e Estação de Comboios da Póvoa de Santa Iria.   Condições de Arrendamento:   Condições de pagamento: 1 renda+ 1 caução e uma 2ª Caução dos equipamentos e desgaste dos materiais que só é devolvida no termino do contrato após vistoria caso se verifique que o Imóvel se encontra nas condições que foi arrendado. Duração mínima do contrato: 12 meses renováveis.   Documentos necessários:   Recibos de Vencimento Declaração de efetividade Nota de Liquidação de IRS IRS Mapa de Responsabilidades do Banco de Portugal 1 renda e 2 cauções Fiadores ( mediante a análise)  .",False,good,False,,11.0,{'typology': 'flat'},"{'subtitle': 'Vialonga, Vila Franca de Xira', 'title': 'Apartamento na rua Frei Bartolomeu dos Mártires s/n'}",False,False,False,False,False,False,121962127-38,
33893480,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/b7/84/270915842.webp,23,bj,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,1,"rua Duarte Pacheco Pereira, 5 A",Setúbal,Costa de Caparica,Santo António,pt,,38.6536689,-9.2340901,True,https://www.idealista.pt/imovel/33893480/,12192,"Numa localização privilegiada em São João da Caparica, onde a habitação existente ganha um cunho de exceção pelo Lifestyle local, com as praias de referência a 500m de distância, o Parque Urbano a 300m, apresentamos este diferenciado Apartamento T2 repleto de luz natural e com Parqueamento. Acedendo ao seu interior desfrutará de alto enquadramento de luz natural nas 2 frentes que compõem este Imóvel, para seu maior conforto e comodidade. Na zona social, a Sala permite-lhe o usufruto de um espaço luminoso, virada a Sul. A Cozinha, igualmente virada a Sul, totalmente Equipada (inclusive com Máquina de Secar Roupa), prima pela capacidade de arrumação para sua elevada comodidade. O apartamento dispõe de 2 Quartos equipados com roupeiro, com 2 frentes distintas de luz natural entre eles. Para seu conforto a zona Social encontra-se separada por porta da zona Privativa. onde terá o WC com banheira com hidromassagem. Este apartamento dispõe de Arrecadação com sensivelmente 8m2, possibilitando arruamção de elevada volumetria. Este imóvel será arrendado mobilado, ficando localizado num RC, em zona igualmente pautada pela proximidade de Comércio, Transportes e variadas outras Zonas de Lazer. Venha comprovar e conhecer o seu novo lar. Condições: Apresentação de documentação; 1 renda + 1 caução Todas as informações presentes nesta página são da inteira responsabilidade do Agente/Diretor da agência Amazing Places. Devem ser consideradas verdadeiras, não excluindo no entanto a necessidade de serem verificadas. Estas informações não têm qualquer carácter vinculativo.",True,good,False,True,22.0,{'typology': 'flat'},"{'subtitle': 'Costa de Caparica, Almada', 'title': 'Apartamento na rua Duarte Pacheco Pereira, 5 a'}",True,False,False,False,False,False,AP001.53,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33893469,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1e/8e/37/270917224.webp,20,,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Bica,Lisboa,Misericórdia,Bica,pt,,38.7084039,-9.1470711,False,https://www.idealista.pt/imovel/33893469/,3196,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 31/01/2025 - Duração Mínima de Aluguer: 80 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Acolhedor apartamento localizado no clássico Bica  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi fi  - Microwave  - Washing machine SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,23686999,
33893460,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/34/17/270914489.webp,23,5,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mês'}}",flat,rent,144.0,2,2,avenida Capitão Salgueiro Maia,Lisboa,Moscavide e Portela,,pt,,38.7766174,-9.1052966,False,https://www.idealista.pt/imovel/33893460/,5474,"Apartamento T2 para Arrendar na Prestigiada Urbanização Jardins do Cristo Rei, Moscavide Este fantástico T2, localizado na Urbanização Jardins do Cristo Rei, combina conforto, espaço e uma vista rio deslumbrante. Características principais: Área bruta privativa de 99m² + 45m² de box privativa; 2 varandas, perfeitas para relaxar e aproveitar a vista desafogada para o rio; Box privativa com capacidade para 2/3 carros e espaço adicional de arrumação; Cozinha totalmente equipada: forno, fogão, exaustor, esquentador, máquina de lavar roupa e loiça; Ar condicionado para um ambiente confortável durante todo o ano; Excelente estado de conservação. Localização privilegiada: Situado numa urbanização de excelência, reconhecida pela sua ótima qualidade de construção e a poucos minutos do metro de Moscavide e com autocarros na urbanização. Nas proximidades, encontrará uma ampla oferta de comércio, incluindo supermercados como o Pingo Doce, tudo para facilitar o seu dia a dia. Outros detalhes: Situado no 5º andar de um prédio com 6 andares; Zona calma e bem cuidada, ideal para famílias ou jovens profissionais. Desfrute de um estilo de vida moderno com a tranquilidade de uma vista desafogada para o rio. Contacte para mais informações ou agendar uma visita.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Moscavide e Portela, Loures', 'title': 'Apartamento na avenida Capitão Salgueiro Maia'}",True,False,False,False,False,False,123251329-6,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33893317,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/54/dc/270908999.webp,17,2,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,47.0,1,1,Calçada da Boa Hora,Lisboa,Ajuda,Boa Hora,pt,,38.7026442,-9.192246,False,https://www.idealista.pt/imovel/33893317/,5747,"Apartamento composto por um quarto, uma sala, cozinha, casa-de-banho, hall de entrada e marquise. Está equipado com fogão a gás, esquentador, frigorífico e máquina de lavar loiça.  Fica localizado no coração da Ajuda, um tradicional bairro lisboeta, onde encontra todo o tipo de comércio (o supermercado mais próximo apenas a 1 minuto a pé da casa), diversos serviços, transportes públicos, escolas, farmácias, universidades, hospitais, espaços culturais e desportivos, restaurantes. Tudo isto, a uma curta distância do rio Tejo.  Licença de utilização nr. 151 de 23/06/1971, emitida pela C. M. L.",False,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento em Calçada da Boa Hora'}",False,False,False,False,False,False,,
33893413,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a2/92/f1/270915238.webp,29,4,2250.0,"{'price': {'amount': 2250.0, 'currencySuffix': '€/mês'}}",flat,rent,117.0,2,2,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,,38.7545541,-9.1725192,False,https://www.idealista.pt/imovel/33893413/,3244,"Apartamento T2 para Arrendar no Condomínio Páteo Central em São Domingos de Benfica. Espaçoso apartamento T2 disponível para arrendamento num fabuloso condomínio exclusivo com piscina, campo de ténis, parque infantil e segurança em São Domingos de Benfica. Situa-se num andar alto e oferece as condições para residir com todas as comodidades numa zona bem servida de transportes, serviços e acessos. O apartamento divide-se em cozinha totalmente equipada com zona de lavandaria, sala mobilada com varanda com vista para a piscina do condomínio, e zona privativa, separada da zona social, da qual faz parte um quarto e uma suite, ambos com roupeiros embutidos e mobilados, servidos por um WC completo extra, com banheira e bidé. Na garagem do edifício encontra um lugar de estacionamento e uma ótima arrecadação de 20 m2.  Os inquilinos podem usufruir das infraestruturas exclusivas do condomínio, sendo este um apartamento perfeito para uma família a mudar-se para Lisboa ou quem precisa de uma casa preparada para trabalhar remotamente. Venha visitar e viver com luxo numa das melhores zonas de Lisboa.",False,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,056240187,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
