propertyCode,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33936182,1150.0,7.047517221357296,22.115384615384617,3.0962735027758685
33936080,1500.0,7.313220387090301,21.428571428571427,3.0647251450409425
33935982,2500.0,7.824046010856292,15.151515151515152,2.7181005369557116
33935824,1700.0,7.438383530044307,16.50485436893204,2.8036545418146717
33935858,1300.0,7.170119543449628,18.055555555555557,2.893453424433573
33935778,2500.0,7.824046010856292,34.24657534246575,3.533586569707901
33935767,1975.0,7.5883236773352225,18.990384615384617,2.9439327781938496
33847883,2650.0,7.882314918980268,28.804347826086957,3.3605263419312275
33935654,990.0,6.897704943128636,20.625,3.0265039322207445
33935644,3350.0,8.116715624819111,30.73394495412844,3.4253677425899682
33935562,1195.0,7.085901464365611,17.573529411764707,2.8663937591895046
33935561,3250.0,8.086410275323782,20.70063694267516,3.030164469975475
33935544,4150.0,8.330863613224745,31.923076923076923,3.4633291627691616
33586801,1800.0,7.495541943884256,29.032258064516128,3.3684075588391647
33935448,2800.0,7.937374696163295,18.666666666666668,2.9267394020670396
33173761,2700.0,7.90100705199242,15.0,2.70805020110221
33935412,2800.0,7.937374696163295,14.736842105263158,2.690350624002809
33935389,1800.0,7.495541943884256,15.0,2.70805020110221
33935364,1950.0,7.575584651557793,20.103092783505154,3.0008736730544094
33935339,2000.0,7.600902459542082,17.857142857142858,2.882403588246988
33935313,1500.0,7.313220387090301,15.463917525773196,2.7385094085869186
33935235,4200.0,8.34283980427146,21.53846153846154,3.069840245707713
33935165,2100.0,7.649692623711514,19.26605504587156,2.958344741482371
33935133,1300.0,7.170119543449628,28.88888888888889,3.3634570536793085
33935144,1500.0,7.313220387090301,17.857142857142858,2.882403588246988
33935130,3000.0,8.006367567650246,18.75,2.9311937524164198
33935092,2500.0,7.824046010856292,16.44736842105263,2.8001654900100155
33935054,1700.0,7.438383530044307,28.333333333333332,3.3440389678222067
33934955,1300.0,7.170119543449628,13.402061855670103,2.5954085649462453
33934978,1500.0,7.313220387090301,15.789473684210526,2.7593434954897607
33934970,1200.0,7.090076835776092,20.0,2.995732273553991
33934820,1350.0,7.2078598714324755,18.0,2.8903717578961645
33934784,2300.0,7.7406644019172415,17.96875,2.8886341379976237
33934630,3250.0,8.086410275323782,27.083333333333332,3.298918532541737
33934576,3000.0,8.006367567650246,20.0,2.995732273553991
33934567,1090.0,6.993932975223189,16.76923076923077,2.819545705327552
33934540,2200.0,7.696212639346407,24.444444444444443,3.196402969016142
33934539,2400.0,7.783224016336037,48.0,3.871201010907891
33934538,2200.0,7.696212639346407,146.66666666666666,4.988162438244197
33852009,3300.0,8.101677747454572,21.428571428571427,3.0647251450409425
33934463,3500.0,8.160518247477505,30.97345132743363,3.4331304287651645
33934453,2850.0,7.955074273262696,51.81818181818182,3.9477410880302255
33934416,1935.0,7.5678626054638825,175.9090909090909,5.169967332665512
33933889,1600.0,7.3777589082278725,28.07017543859649,3.3347076403933222
33934354,1600.0,7.3777589082278725,19.51219512195122,2.9710396609636196
33934316,1200.0,7.090076835776092,31.57894736842105,3.452490676049706
33934307,3250.0,8.086410275323782,17.28723404255319,2.849968312493834
33934226,4000.0,8.294049640102028,50.0,3.912023005428146
33934249,1300.0,7.170119543449628,16.25,2.7880929087757464
33934096,2500.0,7.824046010856292,11.961722488038278,2.481711758891481
33934126,1650.0,7.408530566894626,26.19047619047619,3.2653958405030936
33933989,2000.0,7.600902459542082,15.384615384615385,2.7333680090865
33933963,1500.0,7.313220387090301,28.846153846153847,3.361976668508874
33933885,1400.0,7.24422751560335,21.21212121212121,3.0545727735769246
33933881,1200.0,7.090076835776092,15.0,2.70805020110221
33933842,2800.0,7.937374696163295,14.736842105263158,2.690350624002809
33933656,2800.0,7.937374696163295,14.736842105263158,2.690350624002809
33933452,1950.0,7.575584651557793,15.0,2.70805020110221
33933621,1100.0,7.003065458786462,18.333333333333332,2.908720896564361
33933387,4500.0,8.411832675758411,30.0,3.4011973816621555
33933118,2000.0,7.600902459542082,25.0,3.2188758248682006
33933273,1350.0,7.2078598714324755,25.0,3.2188758248682006
33933245,2600.0,7.8632667240095735,33.76623376623377,3.51946130215589
33891386,4000.0,8.294049640102028,18.181818181818183,2.900422093749666
33933166,1200.0,7.090076835776092,23.076923076923077,3.138833117194664
33933057,2800.0,7.937374696163295,31.11111111111111,3.43756502583303
33933127,1900.0,7.549609165154532,23.75,3.1675825304806504
33932990,2300.0,7.7406644019172415,15.333333333333334,2.7300291078209855
33933005,1800.0,7.495541943884256,20.689655172413794,3.029633825229672
33933001,1500.0,7.313220387090301,31.25,3.4420193761824107
33932947,1900.0,7.549609165154532,19.0,2.9444389791664403
33932932,1900.0,7.549609165154532,19.0,2.9444389791664403
33861529,3600.0,8.1886891244442,21.686746987951807,3.076701336087658
33932842,1700.0,7.438383530044307,19.10112359550562,2.949747160312168
33932734,1600.0,7.3777589082278725,26.666666666666668,3.283414346005772
33932776,1750.0,7.4673710669175595,18.817204301075268,2.9347715737643036
33932669,950.0,6.856461984594587,15.833333333333334,2.762117422372486
32701854,1800.0,7.495541943884256,21.176470588235293,3.0528906873939397
33932496,1800.0,7.495541943884256,18.94736842105263,2.941665052283715
33932509,3450.0,8.146129510025405,21.5625,3.0709556947915786
33932497,1750.0,7.4673710669175595,17.5,2.8622008809294686
33932486,1480.0,7.299797366758161,28.46153846153846,3.3485536481767335
33932406,2500.0,7.824046010856292,17.73049645390071,2.875286120478124
33932420,3900.0,8.268731832117737,45.348837209302324,3.81438453586423
33932287,1685.0,7.429520842786462,15.318181818181818,2.729040476994046
33932048,950.0,6.856461984594587,21.11111111111111,3.0497994948242666
33931964,2300.0,7.7406644019172415,43.39622641509434,3.770372488365119
33931963,3600.0,8.1886891244442,60.0,4.0943445622221
33931960,1050.0,6.956545443151569,21.0,3.044522437723423
33931955,1050.0,6.956545443151569,16.153846153846153,2.7821581732559317
33931954,1391.0,7.237778191923443,73.21052631578948,4.293339212757003
33931940,2600.0,7.8632667240095735,40.0,3.6888794541139363
33931939,2800.0,7.937374696163295,50.0,3.912023005428146
33931937,2200.0,7.696212639346407,27.5,3.3141860046725258
33931936,3400.0,8.131530710604252,34.0,3.5263605246161616
33931935,2200.0,7.696212639346407,183.33333333333334,5.211305989558407
33931931,1750.0,7.4673710669175595,23.333333333333332,3.1498829533812494
33931924,6910.0,8.840724916761715,106.3076923076923,4.666337646866078
33931907,1500.0,7.313220387090301,23.4375,3.1543373037306295
33931869,2200.0,7.696212639346407,20.0,2.995732273553991
33931747,2600.0,7.8632667240095735,16.25,2.7880929087757464
33931396,1500.0,7.313220387090301,26.31578947368421,3.270169119255751
33931619,1700.0,7.438383530044307,12.142857142857142,2.496741107435003
33931629,2500.0,7.824046010856292,32.05128205128205,3.4673371841667002
33931591,1950.0,7.575584651557793,15.0,2.70805020110221
33928768,1300.0,7.170119543449628,28.88888888888889,3.3634570536793085
33931570,1900.0,7.549609165154532,14.393939393939394,2.666807242568161
33931376,3500.0,8.160518247477505,33.333333333333336,3.506557897319982
33931512,1900.0,7.549609165154532,15.966386554621849,2.7704856720430024
33931500,2249.0,7.718240951959316,13.467065868263473,2.6002471395425606
33931499,1650.0,7.408530566894626,18.75,2.9311937524164198
33931478,1400.0,7.24422751560335,18.181818181818183,2.900422093749666
33931475,1350.0,7.2078598714324755,17.763157894736842,2.877126531146144
33931470,1250.0,7.1308988302963465,17.123287671232877,2.8404393891479556
33931455,2750.0,7.919356190660617,19.366197183098592,2.9635291330593563
33931451,3100.0,8.039157390473237,31.632653061224488,3.4541899118026658
33848852,1700.0,7.438383530044307,17.0,2.833213344056216
33930977,2250.0,7.718685495198466,19.23076923076923,2.9565115604007097
33930865,2350.0,7.762170607138205,19.747899159663866,2.983047114026675
33930896,2300.0,7.7406644019172415,40.35087719298246,3.6976131340826908
33930926,1400.0,7.24422751560335,18.666666666666668,2.9267394020670396
31919234,2300.0,7.7406644019172415,40.35087719298246,3.6976131340826908
33930893,2300.0,7.7406644019172415,21.49532710280374,3.067835567455335
33930879,1200.0,7.090076835776092,24.0,3.1780538303479458
33930871,1600.0,7.3777589082278725,28.07017543859649,3.3347076403933222
33923091,3000.0,8.006367567650246,20.13422818791946,3.0024212617047876
33930785,799.0,6.683360945766275,4.295698924731183,1.4576142720530734
33508315,6000.0,8.699514748210191,27.272727272727273,3.3058872018578307
30854318,2200.0,7.696212639346407,19.130434782608695,2.9512805109831572
33681567,11000.0,9.305650551780507,20.0,2.995732273553991
33930790,1311.0,7.1785454837637,27.893617021276597,3.3283978820536415
33925873,12500.0,9.433483923290392,67.20430107526882,4.207737249577192
33930758,1300.0,7.170119543449628,26.0,3.258096538021482
33930604,2500.0,7.824046010856292,17.24137931034483,2.8473122684357177
33930564,1400.0,7.24422751560335,23.333333333333332,3.1498829533812494
