propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished
34120604,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/06/a0/32/281345311.webp,CB06-0188,31,5,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,210.0,4,3,"rua Cais das Naus, 3 A",Lisboa,Parque das Nações,Expo Norte,pt,38.7753974,-9.0925077,True,https://www.idealista.pt/imovel/34120604/,"Apartamento T4 para arrendamento no Parque das Nações Norte. Se procura viver numa zona premium de Lisboa, este imóvel na zona norte do Parque das Nações é a escolha certa! Fantástico apartamento de tipologia T4, onde a área social se encontra separada da zona privativa por um amplo corredor com roupeiros embutidos.  O imóvel é composto por quatro quartos, sendo um dele em suíte, três casas de banho, sala, cozinha equipada, zona de lavandaria e três lugares de estacionamento em garagem. Este apartamento conta com bastante arrumação e uma ótima exposição solar, pois a varanda da sala oferece uma vista desafogada sobre o Rio Tejo e Ponte Vasco da Gama.  Mais ainda, beneficia de uma excelente localização, junto a serviços, comércio, Campus da Justiça e vários colégios, públicos e privados.  O Parque das Nações, freguesia mais nova de Lisboa, é o local perfeito para residir, devido à qualidade de vida que proporciona a todos os seus residentes e visitantes. Os inúmeros espaços verdes, a disposição de peças de arte ao longo do Parque e a relação de proximidade única com o Rio Tejo tornam o Parque das Nações na zona premium que é. Mais ainda, a proximidade ao Aeroporto de Lisboa, aos vários meios de transporte, como autocarro, metro e comboio, aliados aos acessos à Ponte Vasco da Gama e autoestradas, tornam a entrada e saída do Parque das Nações um processo simples e acessível a todos. Não espere mais, venha conhecer a sua nova casa!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",17.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na rua Cais das Naus, 3 a'}",False,False,False,False,{},[],False,False,,
34120635,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a0/e0/b1/281342396.webp,Para visitar contate : +351 968512711,7,1,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,86.0,3,1,rua General Taborda,Lisboa,Campolide,Centro,pt,38.7301018,-9.1645278,False,https://www.idealista.pt/imovel/34120635/,"Apartamento 4 Assoalhadas para Arrendar em Campolide  Se está à procura de um apartamento para arrendar em Lisboa, com excelente localização e com ambiente tranquilo, considere este apartamento T3 localizado no 1. º andar da Rua General Taborda, em Campolide. Ideal para quem valoriza o conforto, a localização e a praticidade no dia a dia. Uma das grandes vantagens deste imóvel é a proximidade com diversas opções de transporte, facilitando a locomoção para outras zonas da cidade. Além disso, encontra uma variedade de serviços nas imediações, incluindo supermercados, restaurantes e comércio, tornando a rotina mais prática e fácil de viver. Excelente localização, perto das Amoreiras, uma das áreas mais dinâmicas e valorizadas de Lisboa, onde poderá desfrutar de um centro comercial, espaços de lazer e uma rica oferta cultural. A zona conta com escolas de qualidade e o Hospital das Forças Armadas, garantindo acesso a serviços de saúde e educação de excelência. Este T3 na Rua General Taborda é uma excelente opção para arrendamento em Lisboa. Para visitar contacte já!",False,good,False,False,,19.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua General Taborda'}",False,False,False,False,{},[],False,False,,
34120590,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/33/b3/95/281341326.webp,SAVLBN23000145,24,4,2150.0,"{'price': {'amount': 2150.0, 'currencySuffix': '€/mês'}}",flat,rent,76.0,1,1,Graça,Lisboa,São Vicente,Graça,pt,38.7184034,-9.1291554,False,https://www.idealista.pt/imovel/34120590/,"T1 com muito charme, luminosidade, varanda e vista para o Tejo e de cidade Edifício remodelado com elevador.  O apartamento tem um quarto grande com uma vista desafogada.    Tem também uma sala de estar com cozinha aberta, toda equipada e uma bonita vista de rio e cidade.  O apartamento é arrendado totalmente mobilado, cozinha equipada, ar condicionado. Este apartamento está localizado na Rua da Graça bem no coração do bairro!  Se gosta dos bairros típicos onde a agitação da rua é uma constante, este é definitivamente o seu bairro. Nas ruas da Graça abundam os pequenos negócios, o chamado comércio de bairro: O Pingo Doce, a mercearia, a pastelaria, o eletricista, a papelaria/tabacaria.  Mas a Graça não vive apenas da tradição. Os novos tempos e os novos habitantes trazem inovação. É por isso que os 'coworks', espaços culturais e restaurantes 'trendy' também coexistem aqui. A Graça é bem servida por autocarros, é possível utilizar o famoso eléctrico 28 para se deslocar e o rio e a estação de metro de Santa Apolónia estão a apenas 15 minutos a pé. Sobre a Savills: Ao longo de mais de 160 anos, a Savills cresceu e tornou-se uma das principais consultoras imobiliárias do mundo. O panorama imobiliário pode ser irreconhecível desde que abrimos o nosso primeiro escritório em Londres em 1855, mas o nosso pensamento progressista, os nossos valores de confiança e integridade e o nosso foco no serviço excecional ao cliente não mudaram. Hoje em dia, a Savills é uma empresa moderna e global. Com mais de 600 escritórios e associados em mais de 70 países em todo o mundo, o alcance e a experiência são incomparáveis, com 39.000 pessoas a trabalhar em 300 áreas que cobrem todo o espectro de serviços residenciais, comerciais e de propriedade rural. Alcançamos clientes em todo o mundo, através da nossa equipa de especialistas dedicados sediados em Londres, da nossa rede mundial de escritórios e associados e das nossas equipas internas especializadas em marketing, relações-públicas e investigação. Os nossos clientes podem encontrar-nos facilmente, graças aos nossos websites multilingues e pesquisa móvel, assim como graças à nossa reputação de líder de mercado e de análise. Aliamos o nosso alcance mundial, a experiência e a perícia a um serviço personalizado para cada cliente, incluindo departamentos especializados que oferecem os mais altos níveis de privacidade e profissionalismo. Orgulhamo-nos de construir relações duradouras que ajudam os nossos clientes a alcançar as suas ambições imobiliárias, sejam elas quais forem e onde quer que estejam.  Categoria Energética: B-  ref:SAVLBN23000145.",False,good,False,True,,28.0,{},{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
34120535,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a2/df/ab/281340504.webp,APA_374,22,,1475.0,"{'price': {'amount': 1475.0, 'currencySuffix': '€/mês'}}",flat,rent,132.0,3,2,Olivais,Lisboa,Olivais,,pt,38.766854,-9.1099379,False,https://www.idealista.pt/imovel/34120535/,"Apartamento T3 para arrendar sem moveis, com 150m2 composto por sala ampla com zona de refeições, cozinha equipada, dois dos quartos com ar condicionado e duas casas de banho. Prédio com acesso por duas entradas, têm porteira e elevador. Excelente localização nos Olivais sul, apenas a 600m da Gare do Oriente e a 800m do centro comercial Vasco da gama, existência de escolas num raio de 500m, a 1 km do Spacio shopping, autocarros a porta, a 1KM do aeroporto, bem como o ginásio Go fit ao lado.  Zona ideal para quem procura espaço, conforto e acessibilidade.  Para mais informações contacte-nos!  Categoria Energética: C  ref: APA_374.",False,good,False,True,,11.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
33665040,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/02/7f/7b/281340566.webp,126926,25,2,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,85.0,1,2,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7384822,-9.1559663,False,https://www.idealista.pt/imovel/33665040/,"Trata-se de um apartamento T1 de luxo, com um quarto, 2 casas de banho, ar condicionado, e inserida no segundo andar de um edifício totalmente novo com elebvador, piscina, garagem e arrecadação. A porta do apartamento dá para um corredor que vai da espaçosa sala num dos extremos do imóvel, passando pela cozinha, segunda casa de banho e até ao quarto que tem casa de banho privativa. Virando à esquerda na entrada, entramos na luminosa sala de estar. Há ar condicionado nesta dicisão e em todas as outras. As amplas janelas a toda a largura abrem-se para permitir o acesso à varanda frontal, que tem largura suficiente para colocar mesa e cadeiras e percorre toda a extensão do imóvel, com acesso aqui pela sala, mas também pela cozinha, casa de banho privativa e quarto. Virando à direita na entrada, passamos primeiro à cozinha totalmente equipada, com forno, micro-ondas, máquina de lavar loiça, exaustor, placa, arrumação, e acesso a uma pequena lavandaria, onde está instalada a máquina de lavar roupa. A divisão seguinte ao longo do corredor é a casa de banho de hóspedes, com sanita, armário e lavatório. O quarto está situado no final do corredor e tem uma ampla casa de banho privativa, com dois lavatórios, armário e espelho grande, sanita, bidé e uma cabina de duche muito espaçosa. A luz natural entra pelas grandes janelas, embora, claro, existam estores elétricas para dar privacidade. O quarto tem muito espaço para uma grande cama de casal e roupeiros embutidos, bem como um walk-in closet, que oferece um amplo espaço de arrumação para a roupa. Todas as divisões têm estores eléctricos, e o imóvel dispõe de um lugar de garagem e arrecadação. O edifício dispõe de bonitas zonas comuns com jardim e piscina, à disposição de todos os residentes e inquilinos. NOTA: Disponível a partir de 15 de abril de 2025 ref: 126926 Licença de utilização: 472/UT - CML/2023.",True,good,False,,,23.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,,
34120448,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/95/76/e7/281336365.webp,,15,1,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",penthouse,rent,85.0,1,1,Marvila,Lisboa,Marvila,,pt,38.7394607,-9.1062447,False,https://www.idealista.pt/imovel/34120448/,"Apartamento para arrendar, totalmente novo, com um quarto, na zona mais trendy da cidade de Lisboa, Marvila.  A luminosidade é um dos fortes deste apartamento, assim como cada um dos pormenores e detalhes únicos e pensados, especialmente, para trazer conforto aos futuros arrendatários. Tem dois terraços tem o da sala vista de rio. A recuperação está muito bem feita, excelentes acabamentos, grande qualidade dos materiais, de electrodomésticos e mobilado com enorme gosto. A recuperação é feita por pessoas muito experientes, que já recuperaram algumas casas em Lisboa. Esta experiência é uma grande vantagem. Não há erros, nem surpresas.  Marvila é uma zona da cidade em franco crescimento. Muito bem servida de transportes públicos e junto ao parque das Nações.  A área do apartamento é bastante boa, superior à media para imóveis desta tipologia. Se procura um imóvel com estas características, avalie esta possibilidade. Fale connosco, agende a sua visita.   O apartamento distribui-se da seguinte forma: - Hall - Sala de estar, de jantar com salamandra e cozinha aberta. Terraço com vista - Quarto com roupeiros e terraço - Casa de banho completa [PT] A Boost Properties nasceu em 2018, em Cascais, desenvolvendo a sua actividade em todo o país. Desde sempre, a Boost tem procurado ser uma imobiliária diferente, com um conceito próprio. Melhores experiências, melhores negócios e estabelecer boas relações. Somos e queremos ser uma agência imobiliária mais pequena, não por falta de ambição - porque essa não falta  mas porque há uma dimensão exacta para se conseguir os melhores negócios para os clientes. As vantagens que nos podem trazer o volume de negócios estão longe de compensar as vantagens, para os clientes, de trabalhar com uma agência imobiliária flexível e dedicada como a Boost Properties. Pode fazer toda a diferença, num negócio, ser representado pela Boost. [EN] Boost Properties was born in 2018, in Cascais, developing its activity throughout the country. Since the beginning, Boost has always sought to be a different real estate company, with its own concept. Better experiences, better deals and always establishing good relationships. We are and we want to be a smaller real estate agency, not for lack of ambition - we have a lot  but because there is an exact dimension to get the best deals for our customers. The advantages that volume of business can bring us far outweigh the advantages for clients of working with a flexible and dedicated real estate agency like Boost Properties. It can make all the difference, in a business, to be represented by Boost.",False,good,False,False,,24.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Marvila, Lisboa', 'title': 'Penthouse'}",False,False,False,False,{},[],False,False,,
34120434,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/bf/e8/a6/281335524.webp,KWPT-013654,13,,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,85.0,3,2,rua Coronel Santos Pedroso s/n,Lisboa,Benfica,Arneiros,pt,38.7541622,-9.1989613,True,https://www.idealista.pt/imovel/34120434/,"Apartamento T3 para arrendar em Benfica, numa zona consolidada, de estacionamento gratuito e com Comércio e serviços nas proximidades. Sobre o apartamento: fica ao nível de um 2º Andar, em prédio com 2 elevadores, em estado usado mas perfeitamente habitável, sendo composto por 3 Quartos, Sala, Cozinha com Despensa, circulação e 2 wc's - o edifício é em placa e encontra-se em bom estado de conservação geral. Sobre a localização: Possui todo o Comércio local nas proximidades a pouca distância da Av. Uruguai e Estrada de Benfica. O Hospital da Luz, o Centro Comercial Colombo e o Metro do Colégio Militar fica a menos de 15 minutos a pé do apartamento. Morar em Lisboa é um privilégio, venha conhecer a sua nova residência. Aguardo por si! Licença de utilização: 70.",False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",18.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Coronel Santos Pedroso s/n'}",False,False,False,False,{},[],False,False,,
34120433,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/f5/53/c8/281335500.webp,KWPT-012938,4,,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,1,2,rua do Telhal s/n,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7198582,-9.1420772,True,https://www.idealista.pt/imovel/34120433/,"Descubra este magnífico apartamento T1, situado numa das transversais da prestigiada Avenida da Liberdade, em pleno coração de Lisboa. Um espaço pensado para quem valoriza o requinte, o conforto e a exclusividade de uma das zonas mais emblemáticas e luxuosas da Europa. Inserido num edifício de alto padrão, este apartamento distingue-se pelo seu design contemporâneo e acabamentos de excelência. A elegante sala de estar, em open space com a cozinha totalmente equipada e uma varanda, convida a momentos de puro conforto. O quarto, amplo e luminoso, dispõe de roupeiros embutidos, garantindo funcionalidade e organização. As casas de banho, com linhas sofisticadas e materiais nobres, complementam este espaço único. Totalmente mobilado e decorado com requinte, este apartamento está pronto a habitar, oferecendo uma experiência residencial distinta. A localização privilegiada permite um estilo de vida cosmopolita, com acesso imediato a boutiques de luxo, restaurantes de renome, teatros e uma vasta oferta cultural e de lazer. Uma oportunidade rara para quem procura aliar modernidade, exclusividade e a sofisticação de viver no coração de Lisboa. Para mais informações ou marcação de visita, contacte-me! ESCOLHER TRABALHAR COM A KELLER WILLIAMS, SIGNIFICA: Optar pela mais eficiente Rede de Consultores Imobiliários do Mercado, capaz de aconselhar e acompanhar na compra do seu imóvel. Seja qual for o valor do seu investimento, terá sempre a certeza de que o seu novo imóvel, não é uma parte do que fazemos - É tudo o que fazemos!  Na KW Portugal, acreditamos na partilha como uma forma de prestar o melhor serviço ao nosso cliente, por isso se é um profissional do setor e tem um cliente qualificado, contacte-me para agendar visita. Partilhamos com todas as imobiliárias/ profissionais com licença AMI válida, em regime de 50% - 50%. Licença de utilização: 2025/43.",False,good,False,,,35.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua do Telhal s/n'}",False,False,False,False,{},[],False,False,,
34072212,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ca/ac/29/281334796.webp,REHM03-10,26,9,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,"rua Conde Almoster, 90",Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.744221,-9.1822619,True,https://www.idealista.pt/imovel/34072212/,"T2 COM IMENSA LUZ NATURAL, EM PRÉDIO COM PORTEIRA Imagine viver num apartamento cheio de luz, conforto e com uma localização imbatível! Este T2 em excelente estado oferece tudo o que precisa para uma vida tranquila e prática. • Prédio com porteira e dois elevadores • Garagem com parqueamento (ideal para carro pequeno ou mota) • Terraço comum do prédio • Exposição solar nascente/poente  • Vistas desafogadas para o Monsanto • Janelas de alumínio com vidros duplos • Varanda fechada remodelada com janelas novas a estrear, com vidros de elevado desempenho em termos de controlo solar e isolamento térmico Localização Perfeita:  • Em frente ao Colégio Pupilos do Exército e perto do Externato Maristas de Lisboa  • A 10 min a pé do Metro do Alto dos Moinhos  • A 20 min a pé das estações de Sete Rios e Benfica  • A 10 min a pé dos Hospitais Lusíadas e Cruz Vermelha  • Rodeado por comércio, serviços e transportes Composição do Apartamento:  • Hall com roupeiro embutido de 4 portas e despensa (8m²)  • Sala: 14 m² com acesso à marquise  • Cozinha equipada: 6,15m² com fogão elétrico, frigorífico, esquentador e máquina de lavar roupa  • Quarto 1: 9,50m², com acesso à marquise  • Quarto 2: 9,30m²  • Casa de banho: 3,55m² com banheira Hall/corredor: 8m² com roupeiro embutido com 4 portas e despensa  • Varanda fechada: 10,50m²  • Parqueamento: no piso -1, com 8,50m² Condições de arrendamento:  • Contrato de 3 anos, renovado automaticamente por períodos de um ano  • Pagamento de 2 rendas + 1 caução  • Fiador obrigatório Não perca esta oportunidade! Agende já a sua visita e venha conhecer o seu novo lar. Licença de Utilização nº 79/1975.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",19.0,{},{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Conde Almoster, 90'}",False,False,True,False,{},[],False,False,,
34120371,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/84/1f/b0/281332831.webp,123751444-43,20,5,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,108.0,2,2,rua Martin Luther King,Lisboa,Santa Clara,,pt,38.7808533,-9.1507968,False,https://www.idealista.pt/imovel/34120371/,"Apartamento T2 para Arrendamento Alta de LisboaApresentamos este fantástico apartamento de 3 assoalhadas, em excelente estado de conservação, com luminosidade natural incrível, graças à sua ótima exposição solar.O imóvel distingue-se pela separação harmoniosa entre a área social e a área privativa. A área social inclui um espaçoso hall de entrada, uma cozinha equipada, uma sala ampla e um WC social. Já a área privativa dispõe de um hall com roupeiro, que dá acesso a dois quartos também com roupeiros embutidos, um deles em suíte, além de um segundo WC completo.Este apartamento conta ainda com um lugar de parqueamento de fácil acesso e uma arrecadação, proporcionando maior comodidade e espaço de arrumação.Inserido num condomínio com vídeo vigilância 24 horas e um agradável jardim, o imóvel beneficia de uma localização privilegiada, rodeado por uma ampla oferta de comércio e serviços. Além disso, está a poucos minutos das estações de Metro da Ameixoeira e da Quinta das Conchas (linha amarela) e próximo de várias zonas verdes e parques. A área é bem servida por acessos rodoviários, garantindo uma ligação rápida e eficiente a diferentes pontos da cidade.Não perca esta oportunidade! Entre em contacto connosco e marque já a sua visita.2-Bedroom Apartment with Excellent Sun Exposure and Unobstructed ViewsWe present this fantastic 3-room apartment in excellent condition, featuring a front-facing layout and incredible natural light, thanks to its optimal sun exposure.The property stands out for its harmonious separation between the social and private areas. The social area includes a spacious entrance hall, a fully equipped kitchen, a bright and airy living room, and a guest WC. The private area consists of a hallway with a built-in wardrobe, leading to two bedrooms—both with built-in wardrobes—one of which is a suite, as well as a second full bathroom.This apartment also offers a convenient parking space with easy access and a storage room, providing extra comfort and organization.Located in a condominium with 24-hour video surveillance and a pleasant garden, the property benefits from a prime location, surrounded by a wide range of shops and services. Additionally, it is just minutes from the Ameixoeira and Quinta das Conchas Metro stations (yellow line) and close to several parks and green spaces. The area is well-connected with excellent road access, ensuring quick and efficient links to different parts of the city.Don't miss this opportunity! Contact us today and schedule your visit. Licença de Utilização -.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento na rua Martin Luther King'}",False,False,False,False,{},[],False,False,,
34120285,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/79/90/be/281328545.webp,144659,36,,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,2,1,avenida 5 de Outubro,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7362248,-9.147612,False,https://www.idealista.pt/imovel/34120285/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 14/09/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Permitido DETALHES DA PROPRIEDADE Apartamento luminoso de 2 quartos com varanda  - Localização: Localizado on Saldanha em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Zona exterior  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,,42.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida 5 de Outubro'}",False,False,False,False,{},[],False,False,,
34120277,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/46/34/ec/281328489.webp,169460,29,,1875.0,"{'price': {'amount': 1875.0, 'currencySuffix': '€/mês'}}",flat,rent,140.0,2,2,rua de Macau,Lisboa,Arroios,Anjos,pt,38.7236727,-9.1325388,False,https://www.idealista.pt/imovel/34120277/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 16/09/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos, com área exterior  - Localização: Localizado on Anjos em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,,13.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua de Macau'}",False,False,False,False,{},[],False,False,,
34120244,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/28/8d/c2/281328575.webp,199768,11,,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,1,1,rua da Rosa,Lisboa,Misericórdia,Bairro Alto,pt,38.7135537,-9.1447717,False,https://www.idealista.pt/imovel/34120244/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 21/09/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,,43.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Rosa'}",False,False,False,False,{},[],False,False,,
34120264,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/9c/7a/57/281328412.webp,142124,5,,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",studio,rent,26.0,0,1,rua Sebastião Saraiva Lima,Lisboa,Penha de França,Centro,pt,38.7329192,-9.1326556,False,https://www.idealista.pt/imovel/34120264/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 19/09/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Estúdio central em Arroios  - Descrição da Propriedade na Uniplaces: Que tal ter um lugar só para você? Parece ótimo, certo? Confira este estúdio em Arroios com equipamento de ar condicionado, pois este pode ser o ponto de partida que você está procurando. Não muito longe da estação de metrô Arroios, sua nova casa oferece um espaço confortável e moderno com uma atmosfera tranquila. Além disso, o estúdio fica perto de algumas lojas e restaurantes, o que é sempre um bônus! O estúdio é composto por um quarto, uma cozinha e um banheiro.  - Localização: Localizado on Arroios em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 0 quartos em Studio com 1 casas de banho. Características  - Wi-Fi  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,,69.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Penha de França, Lisboa', 'title': 'T0 na rua Sebastião Saraiva Lima'}",False,False,False,False,{},[],False,False,,
