propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,neighborhood,highlight
34067105,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e5/96/ea/278996208.webp,121021261-88,31,2,950000.0,"{'price': {'amount': 950000.0, 'currencySuffix': '€'}}",flat,sale,173.0,2,2,rua Sam Levy,Lisboa,Belém,Caselas,pt,38.7161548,-9.2152007,False,https://www.idealista.pt/imovel/34067105/," Apartamento T2 para venda  Inserido no emblemático Condomínio Villa Restelo, uma arquitectura de renome (Ricardo Bofill), com Segurança 24h, Piscina, Jardim e estrutura verde, amplos espaços de lazer, Sala de Jogos e TV, Copa, Sauna, Campo Squash, Campo de Jogos exterior e Parque Infantil.Zona social composta por hall com acesso a sala de 31 m2, cozinha totalmenteequipada, ambas com acesso directo a varanda grande, com vista desafogada.A zona privada é composta pela suíte com walking closet, um quarto com roupeiros embutidos e casa de banho completa de apoio.Os quartos tem acesso a 2ª varanda.  Ar condicionado na sala e quartos.Conta ainda com dois lugares de estacionamento na garagem e arrecadação. Vista central desafogada e priviligiada do apartamento, para os jardins privados e piscina. O Condomínio Villa Restelo ergueu-se no terreno da Quinta de Santo António, umdos locais mais emblemáticos da freguesia de Belém, recheado de história, entreo Bairro de Caselas e o Restelo.   Destaca-se pela sua qualidade de construção e localização privilegiada.Facilidade de acesso as principais vias rodoviárias de Lisboa, Cascais, Sintra, Norte e Sul do país, nomeadamente a CREL, A1, A2 e ao Aeroporto Internacional Humberto Delgado.   ""A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.""  Inglês  2-bedroom apartment for sale  Located in the emblematic Villa Restelo Condominium, a renowned architecture (Ricardo Bofill), with 24-hour security, swimming pool, garden and green structure, large leisure areas, games and TV room, pantry, sauna, squash court, outdoor games field and children'splayground.  The social area consists of a hall with access to a 31 m2 living room, a fully equippedkitchen, both with direct access to a large balcony with unobstructed views.  The private area consists of a suite with a walk-in closet, a bedroom with built-inwardrobes and a full bathroom.  The bedrooms have access to a second balcony.  Air conditioning in the living room and bedrooms.  It also has two parking spaces in the garage and storage room.  Central, unobstructed and privileged view of the apartment, overlooking the private gardens and swimming pool. The Villa Restelo Condominium was built on the land of Quinta de Santo António, one of the most emblematic places in the parish of Belém, full of history, between theCaselas neighborhood and Restelo.  It stands out for its quality of construction and privileged location.  Easy access to the main roads in Lisbon, Cascais, Sintra, the North and South of thecountry, namely CREL, A1, A2 and Humberto Delgado International Airport.  ""The information provided does not exempt its confirmation and cannot be considered binding."" .",False,good,False,False,5491.0,{},{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua Sam Levy'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34067028,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bf/d3/1d/278994745.webp,120992315-64,35,1,398000.0,"{'price': {'amount': 398000.0, 'currencySuffix': '€'}}",flat,sale,110.0,2,2,beco de São Luís da Pena,Lisboa,Arroios,Pena,pt,38.7174861,-9.1383168,False,https://www.idealista.pt/imovel/34067028/,"T1+1 remodelado junto ao Campo Mártires da Pátria, em Lisboa! Apartamento espaçoso e luminoso, com boa exposição solar, designadamente na sala de estar, virada a sul, que complementada pela sala de jantar, proporcionam um amplo espaço de lazer e convívio. Em 2020 sofreu obras de remodelação, dispondo de um quarto suite com closet / arrumos, um segundo quarto interior, duas casas de banho completas, uma das quais equipada com banheira de hidromassagem, cozinha equipada com espaço de lavandaria na marquise, e hall de entrada. Recentemente, em 2024, o Prédio sofeu obras profundas de conservação, nomedamente a limpeza e pintura de toda a fachada frontal e colocação de telhado novo. O prédio dista 6 minutos a pé da estação de metro do Martim Moniz e a 8 minutos da estação do Intendente, a 3 minutos do Hospital de S. José e a cerca de 5 minutos dos jardins do Campo Mártires da Pátria. Podemos ainda encontrar a curta distância a Nova Medical School - Faculdade de Ciência Médicas, a Escola Básica No. 1 de Lisboa, para além de diversos restaurantes e cafés, um supermercado Pingo Doce, mercearias, frutarias, entre outras lojas e serviços. Marque já a sua visita e não deixe escapar a oportunidade de viver no centro de Lisboa!   NOTAS: - A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa; - Licença de utilização n. º 224 emitida em 1947/09/17 pela Câmara Municipal de Lisboa.",False,good,False,False,3618.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento no beco de São Luís da Pena'}",False,False,False,False,{},[],False,False,,,
34067033,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/3f/e7/278994098.webp,,49,12,1170000.0,"{'price': {'amount': 1170000.0, 'currencySuffix': '€'}}",flat,sale,128.0,2,3,rua de Campolide,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7360393,-9.166846,False,https://www.idealista.pt/imovel/34067033/,"Apartamento T2 LUXO, EM CAMPOLIDE - VENDE-SE Apartamento T3 de Alto Luxo, localizado num edifício com 26 andares, localizado em Campolide, com uma vista fantástica sobre Lisboa, incluindo o Rio Tejo e o parque Monsanto. Condominio dispõe de uma vasta oferta de serviços: - Piscina Interior  - Piscina Exterior - Spa - Health Club - Ginásio - Padel - Gestão de Lifestyle - Segurança 24horas Este T3 é composto por 3 Suites, casa de banho social, cozinha, lavandaria, sala de estar e jantar e um terraço continuo em toda á sua volta. Ainda têm uma arrecadação e dois lugares de parque de estacionamento. Venha visitar a sua futura casa e ter uma vida cheia de estilo e arte! Temos ainda T3 por 1.650. 000€ e T3 NO 18- ANDAR com 3 lugares - 1.710. 000€.",False,good,False,True,9141.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua de Campolide'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34067002,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/18/98/278993803.webp,,52,16,1620000.0,"{'price': {'amount': 1620000.0, 'currencySuffix': '€'}}",flat,sale,207.0,3,4,rua de Campolide,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7381661,-9.1683343,False,https://www.idealista.pt/imovel/34067002/,"Apartamentos (2) T3 LUXO, EM CAMPOLIDE - VENDE-SE Apartamento T3 de Alto Luxo, localizado num edifício com 26 andares, localizado em Campolide, com uma vista fantástica sobre Lisboa, incluindo o Rio Tejo e o parque Monsanto. Condominio dispõe de uma vasta oferta de serviços: - Piscina Interior  - Piscina Exterior - Spa - Health Club - Ginásio - Padel - Gestão de Lifestyle - Segurança 24horas Este T3 é composto por 3 Suites, casa de banho social, cozinha, lavandaria, sala de estar e jantar e um terraço continuo em toda á sua volta. Ainda têm uma arrecadação e dois lugares de parque de estacionamento. Venha visitar a sua futura casa e ter uma vida cheia de estilo e arte! Temos ainda T2 por 1.170. 000€ e T3 NO 18- ANDAR com 3 lugares - 1.710. 000€. ntos (2) T3 LUXO, EM CAMPOLIDE - VENDE-SE.",False,good,False,True,7826.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua de Campolide'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34066962,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9f/20/32/278992228.webp,120991391-782,34,1,220000.0,"{'price': {'amount': 220000.0, 'currencySuffix': '€'}}",flat,sale,44.0,2,1,rua Castelo Branco Saraiva,Lisboa,Penha de França,Centro,pt,38.7260898,-9.1248299,False,https://www.idealista.pt/imovel/34066962/,"  Apartamento T2 na Penha de França, Lisboa - Prédio Reabilitado. Descubra este encantador apartamento T2 localizado na Rua Castelo Branco Saraiva, em plena Penha de França, um dos bairros mais procurados de Lisboa. Características do Imóvel Tipologia: T2 Casa de Banho: 1, totalmente equipada Área Social: Sala de estar acolhedora com acesso fácil à cozinha e ao logradouro Cozinha: Espaço funcional por recuperar Luminosidade: Boas janelas que permitem a entrada de luz natural ao longo do dia   Localização e Vantagens Zona Central: Penha de França é conhecida pela sua atmosfera residencial tranquila e proximidade ao centro de Lisboa Serviços e Comércio: Supermercados, cafés, restaurantes e todo o tipo de comércio tradicional a poucos passos Transportes Públicos: Bem servida por autocarros e perto de estações de metro, facilitando o acesso a qualquer ponto da cidade Proximidade a Espaços Verdes: Áreas de lazer e miradouros na zona, ideais para relaxar ou praticar exercício físico   Por que Escolher Este Apartamento? Excelente equilíbrio entre um ambiente urbano e um espaço exterior privado Localização central com acesso a todos os serviços essenciais Ótima oportunidade para habitação própria ou investimento, numa das zonas mais dinâmicas de Lisboa   Se procura um apartamento acolhedor e uma localização de excelência na cidade de Lisboa, marque já a sua visita e venha conhecer o seu futuro lar!   O seu sonho é o nosso principal objetivo!",False,good,False,False,5000.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Castelo Branco Saraiva'}",False,False,False,False,{},[],False,False,,,
34066590,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e1/e3/a0/278991680.webp,125561109-2,23,2,580000.0,"{'price': {'amount': 580000.0, 'currencySuffix': '€'}}",flat,sale,77.0,2,1,rua Infantaria 16 s/n,Lisboa,Campo de Ourique,Centro,pt,38.7183443,-9.1664807,True,https://www.idealista.pt/imovel/34066590/,"Apartamento T3 transformado num T2, num 2º andar, em Campo de Ourique | Lisboa. Edifício anterior a 1951, mas com construção em betão. Totalmente renovado em 2020 (água, eletricidade e esgotos), mantendo a arquitetura e as características da traça original. Muito luminoso, com orientação solar Norte/Sul e tetos altos, com 3,2 metros. Localizado em zona premium, a escassos metros do Jardim da Parada, bem servido de comércio local como farmácia, cafés, restaurantes, cabeleireiros, entre outros.  A 4 minutos a pé do Mercado de Campo de Ourique e a 10 minutos do Colégio Salesianos. A 5 minutos de carro do centro de Lisboa. Bons acessos à auto-estrada A5, A2 e do Eixo Norte-Sul. Acabamentos e equipamentos: A renovação foi feita com materiais premium, de origem nacional. Mármore lioz na cozinha e casa de banho, madeira de freixo nos acessórios da casa de banho, pavimentos em parquet em pinho silvestre antigo, armários embutidos personalizados no quarto em contraplacado de bétula BalPc, cozinha totalmente equipada, caldeira inteligente Ariston, janelas com vidro triplo, ar condicionado, aquecimento. Composto por: Hall de entrada, sala, cozinha com marquise, despensa, 2 quartos com armários embutidos e 1 casa de banho completa. Conta ainda com 1 lavandaria, que pode ser convertida em casa de banho, tal como na planta original.   A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa. Damos apoio em todo o processo de financiamento, através de intermediário de crédito com registo no Banco de Portugal. Para mais informações e/ou visita, contacte-me! EN 3 bedroom apartment converted into a 2 bedroom, on the 2nd floor, in Campo de Ourique | Lisbon. Building dating from before 1951, but built in concrete. Completely renovated in 2020 (water, electricity and sewage), maintaining the architecture and characteristics of the original design. Very bright, with north/south solar orientation and high ceilings of 3.2 meters. Located in a premium area, a few meters from Jardim da Parada, well served by local shops such as pharmacies, cafés, restaurants, hairdressers, among others.  A 4-minute walk from Campo de Ourique Market and 10 minutes from Salesianos College. A 5-minute drive from the center of Lisbon. Good access to the A5 and A2 highways and the North-South axis. Finishes and equipment: The renovation was carried out using premium materials of national origin. Lioz marble in the kitchen and bathroom, ash wood in the bathroom fittings, parquet flooring in antique Scots pine, custom built-in closets in the bedroom in BalPc birch plywood, fully equipped kitchen, Ariston smart boiler, triple-glazed windows, air conditioning, heating. Composed by: Entrance hall, living room, kitchen with sunroom, pantry, 2 bedrooms with fitted closets and 1 full bathroom. It also has a laundry room, which can be converted into a bathroom, just like in the original plan.   The information provided does not dispense with confirmation and cannot be considered binding. We provide support throughout the financing process, through a credit intermediary registered with the Bank of Portugal.   For more information and/or to book a viewing, please contact me!",False,good,False,False,7532.0,{},{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Infantaria 16 s/n'}",False,False,False,False,{},[],False,False,,,{'groupDescription': 'Top'}
34066584,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/0e/f0/278981197.webp,ZMPT574895,24,8,1950000.0,"{'price': {'amount': 1950000.0, 'currencySuffix': '€'}}",flat,sale,245.0,4,3,rua Dona Filipa de Vilhena s/n,Lisboa,Areeiro,Arco do Cego,pt,38.7377598,-9.1421555,True,https://www.idealista.pt/imovel/34066584/,"Identificação do imóvel: ZMPT574895 Apartamento T4 de Luxo na Av. Visconde de Valmor – Lisboa Descubra este magnífico apartamento T4, situado no 8º andar de um edifício icônico no coração de Lisboa. Com 230m² de área privativa, este imóvel destaca-se pela sua ampla luz natural, espaços generosos e acabamentos sofisticados.  Destaques do imóvel: ️ Sala espaçosa de 60m² – ideal para receber e desfrutar de momentos especiais ️ 4 quartos (21m², 12m², 11m² e 10m²) – conforto e privacidade garantidos ️ Cozinha ampla de 17m² – funcional e perfeita para apaixonados por gastronomia ️ 3 casas de banho – comodidade para toda a família ️ 2 lugares de garagem – estacionamento seguro e conveniente ️ Edifício icônico com segurança 24h  Localização privilegiada A poucos passos da Av. da República e Saldanha, com acesso fácil a transportes públicos, aeroporto e principais vias rodoviárias. Ideal para famílias exigentes, investidores internacionais ou quem procura um lar sofisticado numa das melhores zonas de Lisboa. Não perca esta oportunidade única! Entre em contacto para mais informações.  Porque escolher a Zome? + Acompanhamento Personalizado Os consultores da Zome são especializados no mercado imobiliário e dedicam-se a oferecer o melhor acompanhamento, com atenção a todos os detalhes das suas necessidades e ambições. Trabalhamos ao seu lado para garantir que toma as melhores decisões e alcança os seus objetivos, com confiança e tranquilidade. + Simplicidade e Eficácia Com a nossa experiência e formação especializada, simplificamos todo o processo, tornando a sua experiência imobiliária mais eficaz e sem complicações. Deixe-nos cuidar de toda a parte burocrática, enquanto você foca no que realmente importa. + Felicidade e Satisfação A nossa missão é proporcionar-lhe uma experiência imobiliária que supere todas as suas expectativas. Estamos aqui para garantir a sua felicidade e tranquilidade, oferecendo-lhe o apoio necessário para que se sinta seguro e confortável em todas as etapas. Com a Zome, não vai precisar se preocupar. Vai sentir-se acompanhado e em boas mãos, com total confiança em cada passo. Porque a sua felicidade é a nossa prioridade.",False,good,False,True,7959.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Dona Filipa de Vilhena s/n'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34066515,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/5a/25/278975664.webp,124121093-148,43,10,725000.0,"{'price': {'amount': 725000.0, 'currencySuffix': '€'}}",flat,sale,158.0,3,2,rua Adriana de Vecchi,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7724208,-9.1512438,False,https://www.idealista.pt/imovel/34066515/,"T3 Remodelado no Lumiar – Último Andar com Vista Sublime Descubra este magnífico apartamento T3, totalmente remodelado com acabamentos de luxo, localizado no último andar de um edifício junto à Quinta das Conchas, uma das zonas mais privilegiadas do Lumiar. Com uma excelente exposição solar e áreas bem distribuídas, este imóvel oferece um ambiente luminoso e confortável. Os três quartos são amplos e contam com grandes roupeiros embutidos, garantindo espaço de arrumação generoso. A cozinha, totalmente equipada, destaca-se pela abundante luz natural e pelo seu design funcional, proporcionando conforto e praticidade no dia a dia. Possui aquecimento central. O apartamento dispõe ainda de dois lugares de estacionamento na garagem e uma arrecadação, oferecendo conveniência e segurança adicionais. O prédio possui vídeo vigilância 24 horas e recepção com porteiro. A localização é imbatível: a poucos passos do metro, do Jardim da Quinta das Conchas e rodeado de todo o tipo de comércio e serviços. Uma oportunidade única para quem procura qualidade de vida numa das zonas mais procuradas de Lisboa. Tem a opção de ficar todo mobilado. Agende já a sua visita!",False,good,False,True,4589.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na rua Adriana de Vecchi'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34066539,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/70/da/278975620.webp,120611851-73,33,10,987000.0,"{'price': {'amount': 987000.0, 'currencySuffix': '€'}}",flat,sale,193.0,3,3,avenida David Mourão-Ferreira,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7773664,-9.1543863,False,https://www.idealista.pt/imovel/34066539/,"Apartamento T3 na Alta de Lisboa com Varanda, Piscina, Ginásio e dois lugares de estacionamento. Descubra o seu novo lar em Lisboa! Este elegante apartamento T3 combina conforto, modernidade e uma localização privilegiada. Principais Características: • Tipologia: T3, com um WC social, um WC completo de apoio a dois quartos e umasuite.   • Piscina: Desfrute de momentos relaxantes na piscina do condomínio. • Ginásio: Mantenha-se ativo com um ginásio equipado. • Estacionamento e Arrecadação: Dois lugares de estacionamento em garagemprivativa. • Vista Desafogada: Uma vista panorâmica numa varanda acolhedora. • Acabamentos Modernos: Cozinha equipada, janelas de vidro duplo e ar condicionado. Localizado numa zona tranquila, mas com fácil acesso a comércio, serviços, escolas e transportes públicos:   - 8 min. a pé do Colégio S. João de Brito  - 4 min. a pé de hipermercado  - 9 min. a pé do metro do Lumiar  Ideal para quem procura qualidade de vida em Lisboa.    ABP: 151 m2 ABD: 42 m2 Elegant 3-Bedroom Apartment in Alta de Lisboa – Balcony, Pool, Gym & Parking Discover your new home in Lisbon! This modern T3 apartment offers comfort, convenience, and a privileged location. Key Features: ✔ Spacious Layout: 3 bedrooms, including one suite, plus a guest WC and a full bathroom serving two bedrooms. ✔ Private Balcony: Enjoy panoramic, unobstructed views. ✔ Swimming Pool: Relax in the condominium pool. ✔ Fully Equipped Gym: Stay active with on-site fitness facilities. ✔ Secure Parking & Storage: Includes two parking spaces in a private garage. ✔ Modern Finishes: Equipped kitchen, double-glazed windows, and air conditioning. � Prime Location with Great Accessibility: 8 min. walk to Colégio S. João de Brito 4 min. walk to a supermarket 9 min. walk to Lumiar Metro Station ✨ Perfect for those seeking quality of life in Lisbon!   ABP: 151 m2 ABD: 42 m2 .",False,good,False,True,5114.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na avenida David Mourão-Ferreira'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34066492,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b0/3e/78/278974163.webp,C0223-07998,39,1,875000.0,"{'price': {'amount': 875000.0, 'currencySuffix': '€'}}",flat,sale,113.0,3,2,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7764621,-9.0955288,False,https://www.idealista.pt/imovel/34066492/,"Este moderno apartamento T3 está localizado no prestigiado Edifício Panoramic, no Parque das Nações, em Expo Norte. Um local privilegiado com excelente infraestrutura e uma vista deslumbrante. Características do imóvel: Área ampla com 3 quartos luminosos e bem distribuídos Sala de estar espaçosa com muita luz natural Cozinha moderna equipada 2 casas de banho completas Arrecadação para armazenamento extra Estacionamento para 2 viaturas, com posto de carregamento elétrico incluído O Edifício Panoramic oferece uma série de comodidades exclusivas: Portaria 24 horas para maior segurança e conforto Localização central, próxima de todos os serviços, comércio, transportes e zonas de lazer Excelente acessibilidade ao transporte público e vias rápidas Se procura uma casa moderna, com todas as comodidades e em uma das melhores zonas da cidade, não perca a oportunidade de conhecer este fantástico apartamento. Entre em contacto para mais informações ou agendar uma visita!",False,good,False,False,7743.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False}",,
34061647,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a5/fd/03/278736212.webp,MN88,14,2,360000.0,"{'price': {'amount': 360000.0, 'currencySuffix': '€'}}",flat,sale,73.0,1,1,Santa Clara,Lisboa,Santa Clara,,pt,38.7822642,-9.1496832,False,https://www.idealista.pt/imovel/34061647/,"Apresentamos um apartamento T1, inserido num prédio recente com dois elevadores, em localização privilegiada na zona de Santa Clara. Destaca-se pela boa distribuição de áreas e exposição solar. Caracterizado pela excelente oferta de comércio, transportes e acessos rodoviários, inserido na urbanização Alta de Lisboa. Encontra-se próximo do Parque de Santa Clara, Metro, supermercados e diversas áreas comerciais. Conta com um lugar de estacionamento e arrecadação.",False,good,False,True,4932.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
32720157,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/85/0f/fd/231575830.webp,3234,5,1,198000.0,"{'price': {'amount': 198000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 245000.0, 'priceDropValue': 47000, 'priceDropPercentage': 19}}}",flat,sale,101.0,3,2,Av. de Roma - Campo Pequeno,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7462523,-9.1406834,False,https://www.idealista.pt/imovel/32720157/,"VENDIDO OCUPADO - Direito reservado de uso e habitação a favor da atual residente com 56 anos.  A fração não está arrendada, nem existe rendimento. Venda apenas da NUA PROPRIEDADE. Está averbado na Conservatória do Registo Predial o Direito de Uso e Habitação. APARTMENT SOLD OCCUPIED - The aparment is not rented and is there any income.  The flat will be sold occupied by a 56-year-old usufructuary who has lifetime use of the property.  The Right of Use and Habitation is registered at the Land Registry Office.",False,good,False,True,1960.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,,,
34066041,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/83/f3/d0/278946075.webp,120521148-296,21,bj,465000.0,"{'price': {'amount': 465000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 520000.0, 'priceDropValue': 55000, 'priceDropPercentage': 11}}}",flat,sale,112.0,2,2,"rua das Amoreiras, 51",Lisboa,Campo de Ourique,Amoreiras,pt,38.7219049,-9.1569799,True,https://www.idealista.pt/imovel/34066041/,"T2 junto ao Jardim das Amoreiras Apartamento T2, com 112 m2 de área bruta privativa, num rés-do-chão, com uma localização privilegiada, junto ao Jardim das Amoreiras, jardim delimitado em parte pelo Aqueduto das Águas Livres e sobre a Mãe de Água (Museu da Água).  A cerca de 50 m da porta encontra-se o parque de estacionamento (também público) do Ginásio Clube Português.  Muito próximo de diversos transportes públicos (autocarro, eléctrico e estação do metro do Rato). Este imóvel foi totalmente remodelado em 2021, tendo possibilitado a existência de 2 casas de banho, 1 sala de jantar, junto à sala de estar, um closet, uma divisão para tratamento de roupa, para além da cozinha e de 2 quartos. ___________________________________________________________________  2 Bedrooms next to Jardim das Amoreiras 2 Bedroom apartment, with 112 sqm of gross private area, on the ground floor, with a privileged location, next to Jardim das Amoreiras, a garden partially delimited by the Águas Livres Aqueduct and the Mãe de Água (Water Museum).  About 50 m from the door is the car parking (also public) at the Ginásio Clube Português.  Very close to various public transport (bus, tram and Rato metro station). This property was completely renovated in 2021, allowing for 2 bathrooms, a dining room, next to the living room, a closet, a room for laundry, in addition to the kitchen and two bedrooms.",False,good,False,False,4152.0,{},{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua das Amoreiras, 51'}",True,False,False,False,{},[],False,False,,,
34065991,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/10/85/07/278943179.webp,,39,4,495000.0,"{'price': {'amount': 495000.0, 'currencySuffix': '€'}}",flat,sale,130.0,4,2,rua Carlos Mardel,Lisboa,Arroios,São Jorge de Arroios,pt,38.7362375,-9.1316653,False,https://www.idealista.pt/imovel/34065991/,"Apartamento T4 com 2 WC em Lisboa – Rua Carlos Mardel  Este espaçoso apartamento de 4 quartos e 2 WC está situado na prestigiada Rua Carlos Mardel, uma localização privilegiada no coração de Lisboa. A poucos minutos das principais zonas turísticas, comerciais e culturais da cidade, este imóvel oferece uma combinação única de conforto e conveniência. Localização: A Rua Carlos Mardel encontra-se em uma área estratégica, com fácil acesso aos transportes públicos, como autocarros e metro, tornando a mobilidade pela cidade extremamente prática. A proximidade com o icônico Parque Eduardo VII, um dos pulmões verdes da cidade, garante um ambiente tranquilo e saudável, ideal para quem busca qualidade de vida. Além disso, a área está cercada por diversos serviços, incluindo escolas, supermercados, cafés e restaurantes, oferecendo tudo o que você precisa ao seu alcance. Potencial de Investimento: Este apartamento é uma excelente oportunidade de investimento. Com o mercado imobiliário em Lisboa em constante valorização, a localização central e a configuração do imóvel tornam-no uma opção ideal tanto para arrendamento de longo prazo quanto para arrendamento de curta duração, como o mercado de turismo. O imóvel também apresenta um grande potencial para renovação e personalização, o que pode aumentar significativamente o seu valor. A área tem uma procura crescente, tornando esta oportunidade ainda mais vantajosa. Não perca a chance de investir em um imóvel com grande potencial, num dos bairros mais procurados de Lisboa. Entre em contato para mais informações e agende uma visita!",False,good,False,False,3808.0,{},{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Apartamento na rua Carlos Mardel'}",False,False,False,False,{},[],False,False,,Alameda - Praça do Chile - Almirante Reis,{'groupDescription': 'Destaque'}
34065990,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a1/47/03/278943017.webp,3333,32,3,450000.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,sale,92.0,1,1,"passeio Adamastor, 6",Lisboa,Parque das Nações,Expo Sul,pt,38.7587821,-9.0942466,True,https://www.idealista.pt/imovel/34065990/,"Apartamento T1 - Localização privilegiada (Junto à Marina) com parqueamento e arrecadação. O Imóvel apresenta umas excelentes áreas e bons acabamentos, com destaque para a cozinha equipada com eletrodomésticos BOSCH, sala com lareira e recuperador de calor, suite com amplo roupeiro embutido e varanda com vista rio, aquecimento central, aspiração central, pré-instalação de ar condicionado, casa de banho completa com banheira de hidromassagem, caixilharia em PVC com vidros duplos e oscilobatente, estores elétricos. A boa exposição solar permite que as diferentes divisões beneficiem de fantásticas vistas e de um cenário de luz constante. Localizado no Passeio do Adamastor a 100 metros da linha de Rio e a um passo da Marina, Oceanário de Lisboa, Teatro Camões, Pavilhão Atlântico, Casino de Lisboa e C. C. Vasco da Gama, próximo da Gare do Oriente, Hospital Cuf Descobertas, Aeroporto, e dos principais eixos rodoviários (A1, A2, A8, 2º Circular). O Parque das Nações tem uma localização privilegiada - desenvolve-se ao longo do rio Tejo, numa faixa de 5 km, sendo que um terço da sua área são espaços verdes e infraestruturas únicas de âmbito educativo, desportivo, cultural e social. Um espaço único para viver e usufruir da tranquilidade de um lugar especial.  Categoria Energética: B-  ref: 3333.",True,good,False,True,4891.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento no passeio Adamastor, 6'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Destaque'}
