propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished
107878928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/af/9b/1327052115.webp,2001/20010001/508,36,4,1025.0,"{'price': {'amount': 1025.0, 'currencySuffix': '€/mes'}}",flat,rent,58.0,True,2,1,Barrio Portazgo,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3885886,-3.6469562,False,https://www.idealista.com/inmueble/107878928/,"¡ALTA DE SUMINISTROS GRATIS! Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 4ª planta de un edificio residencial. Dispone de ascensor. Situado en PORTAZGO en el distrito de Puente de Vallecas. La vivienda se distribuye en dos dormitorios y, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Se encuentra ubicado en Portazgo, Puente de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Alto del Arenal y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Extremeños y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 600 metros, existen 6 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 2 bancos, una lavandería, una oficina de correos. La zona cuenta con una amplia oferta de entretenimiento con 3 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de la Albufera y la Avenida de Pablo Neruda. Requisitos:  - 1 mes de fianza  - Seguro del hogar a la firma del contrato.  - Antigüedad laboral ininterrumpida superior a un año.  - No aparecer en ningún fichero de morosidad.  - Disponer de una ratio de solvencia* de entre un 30% y 35% dependiendo de la zona. *Solo se tendrán en cuenta ingresos demostrables para acreditar el ratio.",True,good,False,True,18.0,{},{'typology': 'flat'},"{'subtitle': 'Portazgo, Madrid', 'title': 'Piso'}",True,False,True,False,{},[],False,False,,
107878900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/cc/0e/1327051906.webp,2001/20010001/336,29,3,1240.0,"{'price': {'amount': 1240.0, 'currencySuffix': '€/mes'}}",flat,rent,65.0,True,3,1,Barrio Pueblo Nuevo,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.428252,-3.6416191,False,https://www.idealista.com/inmueble/107878900/,"¡ALTA DE SUMINISTROS GRATIS! Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 3ª planta de un edificio residencial. No dispone de ascensor. Situado en PUEBLO NUEVO en el distrito de Ciudad Lineal. La vivienda se distribuye en tres dormitorios y, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Dispone de calefacción. Se encuentra ubicado en Pueblo Nuevo, Ciudad Lineal (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es La Elipa y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Francisco Villaespesa-Ezequiel Solana y se encuentra a menos de 5 minutos andando. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 300 metros, existen 4 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 4 supermercados, 7 bancos. La zona cuenta con una amplia oferta de entretenimiento con 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calzada lateral M-30, Calle de Alcalá y la Avenida de Daroca. Requisitos:  - 1 mes de fianza  - Seguro del hogar a la firma del contrato.  - Antigüedad laboral ininterrumpida superior a un año.  - No aparecer en ningún fichero de morosidad.  - Disponer de una ratio de solvencia* de entre un 30% y 35% dependiendo de la zona. *Solo se tendrán en cuenta ingresos demostrables para acreditar el ratio.",True,good,False,False,19.0,{},{'typology': 'flat'},"{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Piso'}",True,False,True,False,{},[],False,False,,
107877089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a3/ca/1327050083.webp,CH002-ICC2A,8,1,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,False,2,1,calle de Fernán González,Madrid,Madrid,Retiro,es,Ibiza,40.418829,-3.6759384,False,https://www.idealista.com/inmueble/107877089/,"¡Tu hogar ideal en el corazón del barrio de IBIZA! CLICKHAUS IBIZA les presenta en exclusiva este acogedor piso en la calle Fernán González, una oportunidad única en una de las zonas más exclusivas de Madrid a 300 metros del Parque del Retiro y solo a unos pasos de la calle Ibiza. La vivienda destaca por su luminosidad, gracias a su orientación oeste a un amplio patio de manzana, que permiten la entrada de luz natural durante todo el día. Cuenta con dos habitaciones, un baño y una cocina americana, totalmente reformado con sistema de domótica integrado. Además, dispone de calefacción central y aire acondicionado, asegurando el máximo confort en cualquier época del año.  El piso se encuentra en un edificio con encanto clásico, construido en 1940, que conserva su elegancia y solidez arquitectónica. Dispone de ascensor y portero físico, lo que garantiza seguridad y comodidad para los residentes. Vivir en el barrio de IBIZA es disfrutar de una de las zonas con más vida de Madrid. Sus calles están repletas de comercios, mercados y supermercados, ofreciendo todas las comodidades al alcance. Además, la zona cuenta con una oferta gastronómica excepcional, con bares y restaurantes de referencia. Su ambiente vibrante, junto con excelentes conexiones de transporte público como las estaciones de Goya, Ibiza y Sainz de Baranda, y la cercanía a uno de los pulmones verdes de la ciudad, convierten esta ubicación en un lugar privilegiado para vivir. No dejes pasar la oportunidad de vivir en una de las zonas más codiciadas de Madrid. ¡Ven a descubrirlo y empieza a diseñar tu futuro hogar!",False,good,False,True,23.0,{},{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en calle de Fernán González'}",False,False,False,False,{},[],False,False,,
101507294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/31/79/1124281206.webp,GP92-2B,16,2,4100.0,"{'price': {'amount': 4100.0, 'currencySuffix': '€/mes'}}",flat,rent,129.0,True,2,2,"calle de García de Paredes, 92",Madrid,Madrid,Chamberí,es,Almagro,40.4364103,-3.6909537,True,https://www.idealista.com/inmueble/101507294/,"DISPONIBLE DESDE EL 19 DE MAYO. Maravillosa propiedad de 2 dormitorios en edificio de obra nueva.  Precio variable según estancia: - De 1 a 3 meses: 4.410, 00 € - De 3 a 6 meses: 4.410, 00 € - De 6 a 11 meses: 4.310, 00 € - Desde 11 meses: 4.100, 00€ Al precio marcado hay que sumarle el 10% IVA. Exclusivo apartamento de 2 dormitorios con camas dobles y 2 cuartos de baño en alquiler completamente amueblado y equipado situado en una exclusiva zona de Madrid.  Se ofrece, incluido en el precio, una serie de servicios exclusivos para sus residentes, bajo la máxima de una atención personalizada a cargo de nuestro profesionales: - 1 hora de limpieza semanal  - Electricidad (hasta 100,00€/mes), agua y gas (hasta 100,00€/mes) - Portero físico de 9:00-14:00 y de 17:00-20:00  - Wifi incluido La vivienda completamente amueblada y equipada dispone de aire acondicionado por conductos frío/calor, calefacción gas natural (central por suelo radiante), doble juego de sábanas y toallas, menaje de cocina completo, gran electrodoméstico (lavadora/secadora, lavaplatos, frigorífico, horno/microondas) y pequeño electrodoméstico (batidora, tostadora, Nespresso, secador, plancha, hervidor de agua). Les invitamos a visitar nuestra página web, donde descubrirán las 14 exclusivas residencias que ponemos a su disposición de 1, 2 y 3 dormitorios en el mismo edificio. Así como otros apartamento de nuestra propiedad en zonas Prime de Madrid.",False,good,False,True,32.0,{},{'typology': 'flat'},"{'subtitle': 'Almagro, Madrid', 'title': 'Piso en calle de García de Paredes, 92'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",
107878786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/c4/86/1327048245.webp,20708,62,1,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mes'}}",flat,rent,85.0,True,2,1,calle del Porvenir,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4258767,-3.6677867,False,https://www.idealista.com/inmueble/107878786/,"DISPONIBLE PARA EL 6 DE MAYO DE 2025"" AMPLIO Y FANTÁSTICO PISO CON LAS MEJORES CALIDADES DOS HABITACIONES muy acogedora con camas dobles, calefacción individual, gran capacidad de almacenamiento con armarios empotrados Amplio salón con sofá, comedor, aire acondicionado, calefacción individual y grandes espacios de almacenamiento y mucha luz natural COCINA con todos los electrodomésticos (nevera, lavadora, lavavajillas.. . ) y todos los utensilios de cocina necesarios. AMPLIO BAÑO de diseño con plato de ducha, calefacción individual y espacio para almacenar Elegante piso de 70m2 con un mobiliario muy selecto, en el barrio Salamanca. Cercano a la estación de metro de Manuel Becerra y parada de autobús de Rufino Blanco. Con gran cantidad de opciones de ocio a su alrededor, supermercados, universidades, teatros, museos, restaurantes. SE ALQUILA CON CONTRATO DE TEMPORADA Puedes RESERVAR directamente en el ENLACE ADICIONAL que encontrarás debajo del anuncio o si prefieres puedes llamarnos al teléfono que indicamos a continuación. RESERVA YA. Marlyn .",False,good,False,True,19.0,{},{'typology': 'flat'},"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en calle del Porvenir'}",False,False,False,False,{},[],False,False,,
107878741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/cc/1b/1327047081.webp,M138,28,3,825.0,"{'price': {'amount': 825.0, 'currencySuffix': '€/mes'}}",flat,rent,31.0,False,1,1,"calle de Calatrava, 7",Madrid,Madrid,Centro,es,Palacio,40.4091176,-3.7107543,True,https://www.idealista.com/inmueble/107878741/,"*********************DISPONIBLE 1 DE MAYO*************** **********ALQUILERES TEMPORALES MAXIMO 6 MESES********* PARA ESTANCIAS DE MAS DE 6 MESES Y MAXIMO 12 MESES CONSULTAR PRECIO Realizamos visitas virtuales para que puedas ver cientos de propiedades a distancia, ¡lo que le ahorrará tiempo y dinero! YOUHOMEY es una plataforma de alquiler en línea que permite a los inquilinos reservar propiedades de forma instantánea y segura. Te recomendamos este piso listo para entrar a vivir. Cuenta con todas las prestaciones para que tú no tengas que preocuparte de nada, en el CENTRO DE MADRI El piso tiene 1 habitación, 1 baño, cocina equipada, fantástico salón-comedor… todo ello perfectamente distribuidos en 26m². Como puedes ver en las imágenes se encuentra totalmente equipado para que puedas dar inicio a tu día a día sin las complicaciones de las mudanzas. El piso se encuentra en una zona realmente privilegiada de Madrid, la comunicación tanto en transporte público como en coche es realmente fácil. En transporte público cuentas con la estación de metro LA LATINA, varias paradas de autobuses. A metros del mercado de la Cebada, pero sobre todo cerca de la FAMOSA PUERTA DE TOLEDO, a unos minutos a pie. El entorno es característico y además cuentas con servicios tan imprescindibles como los supermercados, farmacias 12/24 horas, diferentes comercios de moda, locales como gym, salones de estética, peluquerías así como locales de restauración y cafeterías. ¡No lo pienses más, estamos seguros que te enamorarás con su encanto! REQUISITOS: Mes de Renta Fianza Gastos Administrativos más IVA 21% RESERVA YA!",True,good,False,False,27.0,{},{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en calle de Calatrava, 7'}",True,False,False,False,{},[],False,False,,
107878720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/5b/f1/1327046946.webp,,32,1,1450.0,"{'price': {'amount': 1450.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,2,1,calle Obanos,Madrid,Madrid,Fuencarral,es,Las Tablas,40.4983386,-3.677659,False,https://www.idealista.com/inmueble/107878720/,"DISPONIBLE PARA 1 DE MAYO 2025 Presentamos este magnífico piso en Madrid, en la zona de Las Tablas. PISCINA, TRASTERO Y PLAZA DE GARAJE INCLUIDOS EN EL PRECIO EXTERIOR TOTALMENTE, dispone de 2 dormitorios dobles. Uno con dos camas y otro con cama de matrimonio. Baño completamente equipado y amueblado, con ducha grande de pared a pared. Cocina grande, amueblada en 1 línea de muebles bajos y altos. Equipada con todos los electrodomésticos: lavadora, lavavajillas, horno, microondas, vitrocerámica con campaña extractora de humos y frigorífico combi de gran capacidad. TERRAZA para tender la ropa, con la zona de lavadora y caldera de calefacción y agua caliente. AIRE ACONDICIONADO INVERTER FRIO/CALOR CANALIZADO POR LA VIVIENDA. La vivienda está equipada con iluminación LED DE BAJO CONSUMO. Se entrega AMUEBLADO, según fotografías, con distinto SOFÁ, y SIN TV ni aparatos multimedia. GASTOS INDIVIDUALES DE LA VIVIENDA: Luz, gas, teléfono, internet... NO INCLUIDOS EN EL PRECIO REQUISITOS ESTANCIA MINIMA 2 AÑOS Ingresos suficientes para sufragar la renta mensual, trabajo estable INGRESOS NACIONALES: Fianza legal INGRESOS INTERNACIONALES: Fianza legal, y estudio de perfil por parte de la propiedad. SIN COMISION DE AGENCIA Autobuses Las líneas 170 (Arroyo del Fresno-Sanchinarro), 172 (Mar de Cristal-Telefónica), 175 (Plaza de Castilla-Las Tablas Norte), 176 (Plaza Castilla-Las Tablas Sur), T61 (Estación de Cercanías de Fuencarral-Las Tablas) y SE833 (Plaza de Castilla-Las Tablas) de la Empresa Municipal de Transportes de Madrid dan servicio al barrio. En cuanto al transporte nocturno, da servicio la línea N24 (Plaza de Cibeles-Las Tablas). Metro Las líneas 10 y ML-1 dan servicio al barrio, con las estaciones de Las Tablas, Ronda de la Comunicación y Palas de Rey. Las Tablas, es un área residencial del barrio de Valverde, en el distrito de Fuencarral-El Pardo de la ciudad de Madrid (España). Surgió como un Programa de Actuación Urbanística (PAU), a raíz de la elaboración del Plan General de Ordenación Urbana de 1997 y construido a principios de la década del año 2000. Está situado al oeste de la autovía A-1, al este de la línea férrea Madrid-Burgos y al sur de la calle Nuestra Señora de Valverde. Las Tablas colinda al sureste con Sanchinarro y al oeste con Montecarmelo, Tres Olivos y el casco histórico de Fuencarral. Al norte colinda con el municipio de Alcobendas. En la actualidad habitan en Valverde 62 247, de los cuales corresponden a Las Tablas unas 43 000 personas. En Las Tablas se encuentra el kilómetro 0 del Anillo Verde Ciclista de Madrid. Se trata de una vía ciclista y peatonal muy utilizada a diario por los ciudadanos, la cual circunvala la ciudad de Madrid en sus más de 60 km. Las Tablas también acoge varias sedes empresariales, como el campus de Telefónica, Distrito Telefónica, donde trabajan unos 15 000 empleados. El campus, sede de Telefónica desde 2007. El campus está al norte de la autovía de circunvalación M-40. Además, otras sedes ubicadas en Las Tablas son las de Dragados y Construcciones, el Grupo de Servicios Ciudadanos de la empresa FCC, Seguros CASER, BMW, Renault, Peugeot, Hyundai, Huawei, Capgemini, Mediaset Españ. En 2015 terminó la construcción de la sede del banco BBVA llamada Ciudad BBVA. Este es un complejo de 114 000 metros cuadrados, con siete edificios y una torre de casi 100 metros de altura denominada La Vela, en el cual trabajan unos 7000 empleados.",False,good,False,True,21.0,{},{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en calle Obanos'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
107875010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/93/77/1326933600.webp,,22,bj,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes'}}",flat,rent,28.0,True,1,1,calle de Luis Cabrera,Madrid,Madrid,Chamartín,es,Prosperidad,40.4426216,-3.6747153,False,https://www.idealista.com/inmueble/107875010/,"� Alquiler Temporal – Apartamento Reformado y Amueblado Se alquila precioso apartamento totalmente reformado y amueblado, ideal para estancias temporales en la ciudad. � Estancia mínima: 32 noches | Estancia máxima: 11 meses ✨ Características: Cocina abierta totalmente equipada Acogedor salón 1 baño completo 1 habitación en la planta superior Ubicado en una zona tranquila y bien comunicada, listo para entrar a vivir. Perfecto para profesionales, estudiantes de máster o quienes estén de paso por la ciudad por una temporada. � ¡Contáctame para más información o para agendar una visita! Condiciones: Depósito: Se requiere un depósito de dos meses. Honorarios: Comisión de agencia de un mes. Gastos: Los suministros correrán a cargo del inquilino.",False,good,False,False,32.0,{},{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en calle de Luis Cabrera'}",False,False,False,False,{},[],False,False,,
107878521,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/e7/cb/1327040649.webp,,18,4,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mes'}}",penthouse,rent,76.0,True,2,1,calle de Gabriel Lobo,Madrid,Madrid,Chamartín,es,El Viso,40.4457612,-3.678314,False,https://www.idealista.com/inmueble/107878521/,"ATICO CON VISTAS, TODO EXTERIOR, REFORMA A ESTRENAR Reforma con excelente diseño y calidades, cuenta con una terraza de 15m² con orientación suroeste, todas las estancias del ático tienen buena luz y vistas. Zona con todo tipo de servicios, hostelería, comercio, parque, etc.. . y muy bien comunicado, metro y bus a pocos metros de la puerta. *ALQUILER DE LARGA ESTANCIA.",False,good,False,True,32.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Viso, Madrid', 'title': 'Ático en calle de Gabriel Lobo'}",True,False,False,False,{},[],False,False,,
107878649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/64/08/1327044948.webp,M211,24,2,1050.0,"{'price': {'amount': 1050.0, 'currencySuffix': '€/mes'}}",flat,rent,45.0,True,1,1,"avenida de Logroño, 120",Madrid,Madrid,Barajas,es,Casco Histórico de Barajas,40.4716237,-3.5813976,True,https://www.idealista.com/inmueble/107878649/,"************DISPONIBLE ENTRADA INMEDIATA***************  *********ALQUILERES TEMPORALES POR 6 MESES MAXIMO ************ Realizamos visitas virtuales para que puedas ver cientos de propiedades a distancia, ¡lo que le ahorrará tiempo y dinero! YOUHOMEY es una plataforma de alquiler en línea que permite a los inquilinos reservar propiedades de forma instantánea y segura. Te recomendamos este piso listo para entrar a vivir. Cuenta con todas las prestaciones para que tú no tengas que preocuparte de nada, en el barrio de BARAJAS. El piso tiene 1 habitación, 1 baño, salón, cocina… todo ello perfectamente distribuidos en 40m². Como puedes ver en las imágenes se encuentra totalmente equipado para que puedas dar inicio a tu día a día sin las complicaciones de las mudanzas. El piso se encuentra en una zona realmente privilegiada de Madrid, la comunicación tanto en transporte público como particular. Cuentan con la Línea de metro BARAJAS también líneas de autobuses cercanas. El entorno es característico y además dispones de servicios como farmacia 12/24 horas, Supermercados, diferentes comercios de moda, locales como gym, estéticas, peluquerías, locales de restauración, cafeterías. ¡No lo pienses más, estamos seguros que te enamorarás! REQUISITOS: Mes de Alquiler Fianza Gastos Administrativos mas IVA 21% RESERVA YA!",True,good,False,False,23.0,{},{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Piso en avenida de Logroño, 120'}",True,False,False,False,{},[],False,False,,
107878578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/d4/de/1327064694.webp,,31,5,2100.0,"{'price': {'amount': 2100.0, 'currencySuffix': '€/mes'}}",flat,rent,110.0,True,3,2,calle de Gaztambide,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4406569,-3.7132478,False,https://www.idealista.com/inmueble/107878578/,"Estupendo piso con mucha luz en todas las habitaciones por ser una quinta planta y tener orientación este-oeste. Excelente distribución: cocina independiente con office donde se puede comer, un salón con galería completamente habitable, tres dormitorios, un aseo y un baño. Recién pintado y acuchillado, con cocina, office y baños reformados. Cocina amueblada y equipada con electrodomésticos. Tres habitaciones a la calle (salón y dos dormitorios) con orientación oeste. Baño y tercera habitación con orientación este. Cocina y office con orientación sur-este (patio con mucha luz porque es el último piso). Calefacción y agua caliente individuales por gas. Gastos de comunidad por cuenta del propietario. Pequeño jardín comunitario en el patio de manzana.  El piso está a 50 metros del metro Islas Filipinas y parada de bus número 12. A cinco minutos andando del Hospital Clínico y la Fundación Jiménez Díaz y a 10 minutos del CEU. Al lado de la Ciudad Universitaria. Comunícate en el tlf (puedes escribir por whatsApp).",True,good,False,True,19.0,{},{'typology': 'flat'},"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en calle de Gaztambide'}",False,False,False,False,{},[],False,False,,
107878550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/5d/6b/1327040921.webp,CE-194,20,23,2950.0,"{'price': {'amount': 2950.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,2,2,"plaza de España, 18",Madrid,Madrid,Moncloa,es,Argüelles,40.4244466,-3.712133,True,https://www.idealista.com/inmueble/107878550/,"DISPONIBLE DESDE EL 12 DE MAYO 2025 Home Select alquila piso amueblado exterior con vistas unicas y con piscina! Este luminoso piso ubicado en Plaza España, se encuentra en la Torre de Madrid, y destaca por su carácter, gracias a una decoración única y a medida. De estilo contemporáneo, este piso está decorado en tonos claros con algún toque de color, creando un ambiente cálido y elegante en el que disfrutar de una estancia en el centro de la capital. Los grandes ventanales inundan el piso con luz natural y permiten disfrutar de unas vistas impresionantes. Situada en Plaza España, la Torre de Madrid es un punto emblemático que atrae a residentes y visitantes por igual. Rodeada de una atmósfera vibrante y diversa, Plaza España ofrece una variedad de opciones de ocio y gastronomía. S e sitúa entre Gran Vía, con sus teatros y restaurantes, y la calle Princesa; un emplazamiento único, donde predominan diferentes opciones gastronómicas, cafeterías y tiendas. Además, la proximidad al Palacio Real y al Templo de Debod permite a los visitantes sumergirse en la rica historia y cultura de la capital española. SALÓN / COMEDOR El salón está amueblado con un sofá, una butaca, una mesa de centro, dos mesas auxiliares y una SmartTV encima de un aparador. El área del comedor cuenta con una mesa con capacidad para cuatro personas. COCINA La cocina está completamente equipada con menaje y pequeños electrodomésticos (tostador, hervidor, exprimidor, cafetera, aspiradora), además de lavavajillas, microondas y horno. DORMITORIOS El dormitorio principal está equipado con una cama Queen (1.60m x 2.00m), dos mesillas de noche y armarios empotrados. El segundo dormitorio dispone de dos camas individuales (0.90m x 2.00m), una mesita de noche, armarios empotrados y una butaca con mesita auxiliar. También cuenta con baño ensuite. Es edificio cuenta con gimnasio, piscina, solarium y seguridad 24h.  ref: CE-194.",False,good,False,True,33.0,{},{'typology': 'flat'},"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en plaza de España, 18'}",False,False,False,False,{},[],False,False,,
107878495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/6d/77/1327039751.webp,M233,22,2,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,35.0,True,1,1,calle de Montoya,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4709715,-3.6977442,False,https://www.idealista.com/inmueble/107878495/,"*******************DISPONIBLE ENTRADA 01 DE MAYO********************* **************ALQUILERES TEMPORALES MAXIMO 6 MESES**************** PARA ESTANCIAS DE MAS DE 6 MESES Y MAXIMO 12 MESES CONSULTAR PRECIO Realizamos visitas virtuales para que puedas ver cientos de propiedades a distancia, ¡lo que le ahorrará tiempo y dinero! YOUHOMEY es una plataforma de alquiler en línea que permite a los inquilinos reservar propiedades de forma instantánea y segura. Te recomendamos este piso listo para entrar a vivir. Cuenta con todas las prestaciones para que tú no tengas que preocuparte de nada, en el barrio de Tetuán. El piso tiene 1 habitación, baño, salón, cocina… todo ello perfectamente distribuidos en 65m². Como puedes ver en las imágenes se encuentra totalmente equipado para que puedas dar inicio a tu día a día sin las complicaciones de las mudanzas. El piso se encuentra en una zona realmente privilegiada de Madrid, la comunicación tanto en transporte público como particular. Cuentan con las Líneas de metro Ventilla, también líneas de autobuses cercanas. El entorno es característico y además dispones de servicios como farmacia 12/24 horas, Supermercados, diferentes comercios de moda, locales como gym, estéticas, peluquerías, locales de restauración, cafeterías, cerca del Centro Cultural Úrculo y de la Biblioteca Pública Municipal María Zambrano. ¡No lo pienses más, estamos seguros que te enamorarás! REQUISITOS: Mes de Renta Fianza Gastos Administrativos más IVA 21% RESERVA YA!",True,good,False,False,27.0,{},{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en calle de Montoya'}",True,False,False,False,{},[],False,False,,
107878315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/a8/1f/1327036538.webp,M202,18,bj,875.0,"{'price': {'amount': 875.0, 'currencySuffix': '€/mes'}}",studio,rent,30.0,True,0,1,"calle de Fenelón, 5",Madrid,Madrid,San Blas,es,Canillejas,40.43834,-3.6088905,True,https://www.idealista.com/inmueble/107878315/,"*********** DISPONIBILIDAD 01 DE MAYO************* ********DISPONIBLE ESTANCIAS MAXIMA 06 MESES**************** ****PARA ESTANCIAS DE MAS DE 6 MESES Y MAXIMO 12 MESES CONSULTAR PRECIO**** Realizamos visitas virtuales para que puedas ver cientos de propiedades a distancia, ¡lo que te ahorrará tiempo y dinero! YOUHOMEY es una plataforma de alquiler en línea que permite a los inquilinos reservar propiedades de forma instantánea y segura. Te recomendamos este piso listo para entrar a vivir. Cuenta con todas las prestaciones para que tú no tengas que preocuparte de nada, en el barrio de San Blas - Canillejas. El ESTUDIO tiene 1 baño, salón, cocina… todo ello perfectamente distribuidos en 25m². Como puedes ver en las imágenes se encuentra totalmente equipado para que puedas dar inicio a tu día a día sin las complicaciones de las mudanzas. El piso se encuentra en una zona realmente privilegiada de Madrid, la comunicación tanto en transporte público como particular. Cuentan con las Línea de metro TORRES DE ARIAS, también líneas de autobuses cercanas. El entorno es característico y además dispones de servicios como farmacia 12/24 horas, Supermercados, diferentes comercios de moda, locales como gym, estéticas, peluquerías, locales de restauración, cafeterías, cerca del ESTADIO CIVITAS WANDA METROPOLITANO. ¡No lo pienses más, estamos seguros que te enamorarás! REQUISITOS: Mes de Alquiler Fianza Gastos Administrativos mas IVA 21% ¡RESERVA YA!.",True,good,False,False,29.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Canillejas, Madrid', 'title': 'Estudio en calle de Fenelón, 5'}",True,False,False,False,{},[],False,False,,
